"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.898288203E0,8.593963623E0,2.446997643E0,-6.683449745E-1,8.960507420E0
4.900783061E0,8.992675781E0,2.723090172E0,-8.065762520E-1,9.430482652E0
4.903278136E0,9.251142502E0,2.885809898E0,-8.493480682E-1,9.727945749E0
4.905773138E0,9.685687065E0,3.139851570E0,-9.633049965E-1,1.022737299E1
4.908267984E0,9.934977531E0,3.316186905E0,-9.954392910E-1,1.052101580E1
4.910763059E0,1.036124611E1,3.637558937E0,-1.082561255E0,1.103445489E1
4.913258075E0,1.064546394E1,3.909957886E0,-1.125131130E0,1.139647284E1
4.915753150E0,1.100583935E1,4.283318520E0,-1.207207441E0,1.187150652E1
4.918247998E0,1.122016525E1,4.592814445E0,-1.226621628E0,1.218567411E1
4.920742996E0,1.158615112E1,4.973771095E0,-1.261849165E0,1.267160448E1
4.923238073E0,1.183020210E1,5.284221649E0,-1.262206793E0,1.301805847E1
4.925733140E0,1.211632919E1,5.569618225E0,-1.337562799E0,1.340205785E1
4.928227988E0,1.228590298E1,5.815910339E0,-1.346070766E0,1.365943379E1
4.930722986E0,1.268171597E1,6.168716431E0,-1.201505423E0,1.415353657E1
4.933218063E0,1.291061115E1,6.415508270E0,-1.128141403E0,1.446082051E1
4.935712911E0,1.303987503E1,6.630510330E0,-1.220623016E0,1.467964334E1
4.938207991E0,1.299633408E1,6.831250191E0,-1.175912380E0,1.472933972E1
4.940702993E0,1.304493046E1,7.146293640E0,-1.137475491E0,1.491755925E1
4.943197839E0,1.295131207E1,7.468554497E0,-1.036955595E0,1.498636271E1
4.945692914E0,1.289429855E1,7.725815773E0,-9.495048523E-1,1.506163085E1
4.948187916E0,1.264106941E1,7.901149750E0,-9.114062786E-1,1.493504150E1
4.950682967E0,1.245711517E1,8.060351372E0,-8.678946495E-1,1.486277981E1
4.953177815E0,1.215717697E1,8.152331352E0,-8.158233166E-1,1.466025327E1
4.955672813E0,1.191116142E1,8.245554924E0,-7.293996811E-1,1.450506692E1
4.958167890E0,1.160832500E1,8.301375389E0,-6.119081974E-1,1.428427367E1
4.960662738E0,1.132915115E1,8.366338730E0,-4.539835453E-1,1.409082647E1
4.963157736E0,1.110629845E1,8.454655647E0,-2.904753685E-1,1.396121210E1
4.965652813E0,1.087731743E1,8.523037910E0,-1.440792084E-1,1.381951405E1
4.968147661E0,1.061582375E1,8.589002609E0,2.621650696E-3,1.365528054E1
4.970642736E0,1.034804535E1,8.651414871E0,1.950435638E-1,1.348951681E1
4.973137522E0,1.009492302E1,8.692510605E0,3.899226189E-1,1.332738725E1
4.975632597E0,9.842177391E0,8.693899155E0,5.703139305E-1,1.314448920E1
4.978127673E0,9.585765839E0,8.679148674E0,7.721710205E-1,1.295417989E1
4.980622675E0,9.337978363E0,8.659708023E0,9.306287766E-1,1.276927770E1
4.983117522E0,9.071881294E0,8.600309372E0,1.089647770E0,1.254797529E1
4.985612607E0,8.824069977E0,8.556725502E0,1.188986778E0,1.234890488E1
4.988107609E0,8.568069458E0,8.471859932E0,1.290785789E0,1.211818274E1
4.990602683E0,8.336252213E0,8.388363838E0,1.341068745E0,1.190194162E1
4.993097532E0,8.151932716E0,8.273434639E0,1.394570351E0,1.169822868E1
4.995592530E0,7.974915504E0,8.167863846E0,1.367913246E0,1.149715025E1
4.998087621E0,7.827318192E0,8.042525291E0,1.338859081E0,1.130228591E1
5.000582469E0,7.703988075E0,7.899545670E0,1.292666912E0,1.110969135E1
5.003077544E0,7.545783520E0,7.783986092E0,1.187018394E0,1.090588378E1
5.005572546E0,7.400547504E0,7.670187950E0,1.029519558E0,1.070793150E1
5.008067382E0,7.312213898E0,7.544738770E0,8.871707916E-1,1.054412762E1
5.010562457E0,7.238091469E0,7.423089981E0,7.151803970E-1,1.039248363E1
5.013057459E0,7.151455879E0,7.321115494E0,4.807605743E-1,1.024564220E1
5.015552305E0,7.081803799E0,7.210223198E0,2.254385948E-1,1.010891123E1
5.018047380E0,7.057980537E0,7.094348907E0,-1.652812958E-2,1.000725481E1
5.020542358E0,6.968865395E0,7.021239281E0,-3.005824089E-1,9.897132701E0
5.023037433E0,6.948582649E0,6.921072960E0,-5.529789925E-1,9.822924082E0
5.025532281E0,6.887230396E0,6.835761070E0,-8.777060509E-1,9.743302307E0
5.028027279E0,6.882749081E0,6.739042282E0,-1.143898249E0,9.700279841E0
5.030522356E0,6.814039230E0,6.649594307E0,-1.499331713E0,9.638269070E0
5.033017209E0,6.823536873E0,6.563082695E0,-1.738908052E0,9.625929105E0
5.035512284E0,6.728590965E0,6.482386589E0,-2.088864326E0,9.573851181E0
5.038007286E0,6.738160133E0,6.391022682E0,-2.377152443E0,9.586387570E0
5.040502361E0,6.652949333E0,6.290844917E0,-2.685868740E0,9.542030994E0
5.042997209E0,6.617379189E0,6.164228439E0,-2.944410801E0,9.510887159E0
5.045492274E0,6.509729385E0,6.036862373E0,-3.224546909E0,9.445527341E0
5.047987276E0,6.509039879E0,5.906280518E0,-3.434643269E0,9.436552553E0
5.050482122E0,6.394075394E0,5.776455879E0,-3.662178993E0,9.362862684E0
5.052977120E0,6.363389969E0,5.637587547E0,-3.826345682E0,9.322877588E0
5.055472197E0,6.221838951E0,5.485433578E0,-4.038218975E0,9.225425409E0
5.057967045E0,6.182354927E0,5.343490601E0,-4.180453300E0,9.178812235E0
5.060462043E0,6.059326649E0,5.200771332E0,-4.333567142E0,9.085332468E0
5.062957120E0,6.051241875E0,5.065176010E0,-4.457189083E0,9.063115952E0
5.065451968E0,5.951570511E0,4.903020859E0,-4.561522484E0,8.959257361E0
5.067947043E0,5.942052841E0,4.757537842E0,-4.621989250E0,8.905332274E0
5.070442045E0,5.839559555E0,4.620748520E0,-4.682461739E0,8.796432266E0
5.072936891E0,5.853423119E0,4.505525589E0,-4.706893921E0,8.758834022E0
5.075431966E0,5.735258579E0,4.352034569E0,-4.735603809E0,8.617385874E0
5.077926968E0,5.730973244E0,4.254779816E0,-4.726131439E0,8.560579652E0
5.080421815E0,5.713581085E0,4.173724174E0,-4.649734497E0,8.466700254E0
5.082916865E0,5.619702816E0,3.973058701E0,-4.631134987E0,8.295400319E0
5.085411942E0,5.473678589E0,3.892082214E0,-4.531117916E0,8.101881931E0
5.087906944E0,5.366333961E0,3.782845497E0,-4.374468803E0,7.889451030E0
5.090401791E0,5.143671513E0,3.597862244E0,-4.240173340E0,7.575027347E0
5.092896866E0,5.063254833E0,3.433712959E0,-4.114960670E0,7.372912282E0
5.095391845E0,5.019890785E0,3.222973824E0,-4.023599148E0,7.195569044E0
5.097886919E0,4.876292229E0,2.967446327E0,-3.839762688E0,6.879516051E0
5.100381768E0,4.742352486E0,2.708521843E0,-3.685099125E0,6.588319454E0
5.102876766E0,4.720034599E0,2.503174782E0,-3.519454956E0,6.397747556E0
5.105371843E0,4.671400070E0,2.253441811E0,-3.385733843E0,6.193801116E0
5.107866691E0,4.546705246E0,1.955887794E0,-3.198904037E0,5.893302359E0
5.110361766E0,4.390964031E0,1.645655632E0,-2.976073265E0,5.553895899E0
5.112856768E0,4.332973003E0,1.373144150E0,-2.789174080E0,5.332885893E0
5.115351614E0,4.206263542E0,1.078434944E0,-2.551247597E0,5.036321993E0
5.117846689E0,4.039345741E0,7.463188171E-1,-2.310656309E0,4.713007360E0
5.120341709E0,3.933672905E0,4.469318390E-1,-2.093542814E0,4.478443045E0
5.122836555E0,3.934161425E0,2.203903198E-1,-1.911013842E0,4.379288973E0
5.125331630E0,3.930653572E0,1.114654541E-2,-1.760357499E0,4.306857355E0
5.127826632E0,3.808070183E0,-2.580270767E-1,-1.550529122E0,4.119722933E0
5.130321707E0,3.729227304E0,-4.977350235E-1,-1.390131831E0,4.010903009E0
5.132816527E0,3.748553276E0,-6.859183311E-1,-1.253082514E0,4.011527316E0
5.135311525E0,3.712730408E0,-9.069433212E-1,-1.125251293E0,3.984106392E0
5.137806602E0,3.772506714E0,-1.078319073E0,-1.056520939E0,4.063350271E0
5.140301450E0,3.729626179E0,-1.305230141E0,-9.315965176E-1,4.059754823E0
5.142796543E0,3.756197214E0,-1.472157955E0,-8.341383934E-1,4.119715211E0
5.145291545E0,3.707755089E0,-1.710388184E0,-7.275283337E-1,4.147550242E0
5.147786391E0,3.738121271E0,-1.884360313E0,-6.255676746E-1,4.232694100E0
5.150281466E0,3.663613081E0,-2.127071381E0,-5.112802982E-1,4.267071714E0
5.152776468E0,3.673567295E0,-2.323151588E0,-4.751033783E-1,4.372396733E0
5.155271314E0,3.556884766E0,-2.553526878E0,-3.390183449E-1,4.391681021E0
5.157766389E0,3.514262199E0,-2.728878498E0,-2.822484970E-1,4.458304709E0
5.160261391E0,3.346959591E0,-2.954062462E0,-1.801016331E-1,4.467780224E0
5.162756466E0,3.263198137E0,-3.101961136E0,-1.160318851E-1,4.503786004E0
5.165251314E0,3.068350077E0,-3.283922672E0,-3.102445602E-2,4.494427976E0
5.167746312E0,2.991486549E0,-3.432367802E0,-9.127140045E-3,4.553045553E0
5.170241389E0,2.806822777E0,-3.619295597E0,6.388068199E-2,4.580571521E0
5.172736237E0,2.722527027E0,-3.744337082E0,8.236289024E-2,4.630226478E0
5.175231235E0,2.525188684E0,-3.914209366E0,1.144306660E-1,4.659474995E0
5.177726312E0,2.437359571E0,-4.010534286E0,1.019172668E-1,4.694197916E0
5.180221151E0,2.363945723E0,-4.065714359E0,8.154606819E-2,4.703713681E0
5.182716226E0,2.227728367E0,-4.233369827E0,1.046333313E-1,4.784886823E0
5.185211303E0,2.076587677E0,-4.366930485E0,1.277108192E-1,4.837210797E0
5.187706074E0,2.053799391E0,-4.460039139E0,1.172611713E-1,4.911597626E0
5.190201149E0,1.844883204E0,-4.526443481E0,1.642773151E-1,4.890733244E0
5.192696154E0,1.777065754E0,-4.598532200E0,1.863081455E-1,4.933474619E0
5.195191231E0,1.711300611E0,-4.659004211E0,2.000260353E-1,4.967381648E0
5.197686080E0,1.560468197E0,-4.754321098E0,2.109189034E-1,5.008304791E0
5.200181078E0,1.414820910E0,-4.868461609E0,2.457571030E-1,5.075828326E0
5.202676173E0,1.361406565E0,-4.916731834E0,2.661142349E-1,5.108668765E0
5.205171250E0,1.292135477E0,-4.963135719E0,2.572913170E-1,5.135029609E0
5.207666022E0,1.161707640E0,-5.067102432E0,3.108196259E-1,5.207849896E0
5.210161097E0,1.059261799E0,-5.155076027E0,3.524174690E-1,5.274565619E0
5.212655945E0,1.001031160E0,-5.174721718E0,3.461785316E-1,5.282011721E0
5.215151054E0,8.888711929E-1,-5.245345116E0,4.114203453E-1,5.336010127E0
5.217646056E0,8.830471039E-1,-5.224886894E0,4.258227348E-1,5.316064357E0
5.220141131E0,7.978739738E-1,-5.319314003E0,4.450111389E-1,5.397197352E0
5.222635979E0,7.566781044E-1,-5.315071106E0,4.673781395E-1,5.388968820E0
5.225131054E0,6.597323418E-1,-5.329192638E0,5.412878990E-1,5.397085651E0
5.227626056E0,5.972509384E-1,-5.279966354E0,5.494513512E-1,5.341970626E0
5.230120902E0,4.647793770E-1,-5.289595127E0,5.810241699E-1,5.341668800E0
5.232615977E0,4.052243233E-1,-5.247147083E0,5.639767647E-1,5.292903651E0
5.235110979E0,2.840437889E-1,-5.251411915E0,5.663514137E-1,5.289495429E0
5.237606064E0,2.074708939E-1,-5.202033043E0,5.062975883E-1,5.230729318E0
5.240100912E0,1.514143944E-1,-5.130320549E0,4.724054337E-1,5.154248941E0
5.242595910E0,3.379678726E-2,-5.148959160E0,4.664378166E-1,5.170153469E0
5.245090987E0,-1.541900635E-2,-5.111849785E0,4.218440056E-1,5.129249295E0
5.247585835E0,-8.964872360E-2,-5.151112556E0,4.287810326E-1,5.169705082E0
5.250080857E0,-1.608433723E-1,-5.147146225E0,4.204897881E-1,5.166797510E0
5.252575934E0,-2.160978317E-1,-5.119320869E0,4.147305489E-1,5.140636718E0
5.255070782E0,-3.255186081E-1,-5.162576199E0,4.560847282E-1,5.192895979E0
5.257565857E0,-3.691644669E-1,-5.162454128E0,4.778957367E-1,5.197653256E0
5.260060849E0,-4.311618805E-1,-5.156882286E0,4.442954063E-1,5.193913158E0
5.262555695E0,-5.466008186E-1,-5.215980053E0,4.659628868E-1,5.265201020E0
5.265050770E0,-6.367588043E-1,-5.255387306E0,4.561533928E-1,5.313438946E0
5.267545772E0,-7.033104897E-1,-5.301404953E0,4.943461418E-1,5.370653427E0
5.270040608E0,-7.743577957E-1,-5.352726936E0,5.200777054E-1,5.433396403E0
5.272535683E0,-8.214159012E-1,-5.387990952E0,5.694379807E-1,5.479911513E0
5.275030685E0,-8.733801842E-1,-5.407738686E0,6.422338486E-1,5.515332715E0
5.277525760E0,-9.196968079E-1,-5.427837372E0,6.954293251E-1,5.548953298E0
5.280020608E0,-9.876413345E-1,-5.471007824E0,7.766246796E-1,5.613422121E0
5.282515630E0,-1.006484509E0,-5.469304562E0,8.777966499E-1,5.629993820E0
5.285010707E0,-1.020387173E0,-5.471978188E0,1.011644363E0,5.657487038E0
5.287505555E0,-1.082709789E0,-5.468028069E0,1.076692581E0,5.677222768E0
5.290000630E0,-1.172173500E0,-5.450614929E0,1.148453236E0,5.692287647E0
5.292495632E0,-1.198517799E0,-5.425210953E0,1.257200241E0,5.696482357E0
5.294990469E0,-1.246566772E0,-5.371088028E0,1.364002228E0,5.680054348E0
5.297485544E0,-1.314403057E0,-5.291649342E0,1.452596664E0,5.642627510E0
5.299980546E0,-1.314708710E0,-5.207158089E0,1.519358158E0,5.581344244E0
5.302475393E0,-1.346276760E0,-5.125826836E0,1.553864956E0,5.522776310E0
5.304970467E0,-1.304615021E0,-5.038626194E0,1.599299431E0,5.444954816E0
5.307465449E0,-1.259717464E0,-5.001924038E0,1.604579926E0,5.401926407E0
5.309960524E0,-1.140388012E0,-4.919647217E0,1.637531281E0,5.308947377E0
5.312455373E0,-1.033722401E0,-4.884551525E0,1.692703247E0,5.271875367E0
5.314950371E0,-9.520268440E-1,-4.839439392E0,1.712965488E0,5.221185642E0
5.317445447E0,-7.675199509E-1,-4.784221649E0,1.735900402E0,5.146961615E0
5.319940325E0,-5.596690178E-1,-4.738294601E0,1.778812408E0,5.092036795E0
5.322435323E0,-4.284052849E-1,-4.722198009E0,1.797952652E0,5.071027398E0
5.324930400E0,-2.761111259E-1,-4.733135223E0,1.807927608E0,5.074190441E0
5.327425477E0,-4.506587982E-2,-4.700364113E0,1.779093266E0,5.025995083E0
5.329920325E0,2.152671814E-1,-4.683838844E0,1.737482071E0,5.000353010E0
5.332415314E0,4.009871483E-1,-4.729924679E0,1.713609695E0,5.046725309E0
5.334910162E0,6.471114159E-1,-4.692359447E0,1.639518738E0,5.012485617E0
5.337405237E0,8.449740410E-1,-4.746212006E0,1.577448368E0,5.072361668E0
5.339900239E0,1.084901094E0,-4.687738419E0,1.477925301E0,5.033504252E0
5.342395085E0,1.236472368E0,-4.710517883E0,1.438134670E0,5.077999013E0
5.344890140E0,1.447833300E0,-4.606696606E0,1.342153549E0,5.011910916E0
5.347385217E0,1.562182188E0,-4.532561302E0,1.271187305E0,4.959883296E0
5.349880219E0,1.767957687E0,-4.359566689E0,1.212081909E0,4.858048852E0
5.352375065E0,1.875222921E0,-4.234805107E0,1.181492329E0,4.779744703E0
5.354870140E0,2.111554146E0,-4.017483234E0,1.132708073E0,4.677805044E0
5.357365152E0,2.246647120E0,-3.844377518E0,1.123076916E0,4.592163274E0
5.359859998E0,2.482437849E0,-3.585811138E0,1.014617443E0,4.477721267E0
5.362355073E0,2.608671904E0,-3.398272276E0,9.974699020E-1,4.398678184E0
5.364850075E0,2.841731071E0,-3.076095581E0,9.478697777E-1,4.293746222E0
5.367344921E0,2.978042841E0,-2.830767632E0,9.329905510E-1,4.213366340E0
5.369840006E0,3.221866131E0,-2.519150257E0,8.810935020E-1,4.183642569E0
5.372335008E0,3.354073048E0,-2.294906616E0,8.579535484E-1,4.153611281E0
5.374830083E0,3.576996565E0,-1.974987030E0,7.884402275E-1,4.161383927E0
5.377324931E0,3.636721611E0,-1.747211456E0,7.667155266E-1,4.106865550E0
5.379820006E0,3.853504658E0,-1.425344944E0,7.063183784E-1,4.168931759E0
5.382315008E0,3.947077990E0,-1.197182178E0,7.231359482E-1,4.187552438E0
5.384809854E0,4.156604767E0,-8.763027191E-1,6.351099014E-1,4.295187334E0
5.387304929E0,4.275280952E0,-6.659421921E-1,6.088647842E-1,4.369464790E0
5.389799931E0,4.522892475E0,-3.475680351E-1,5.506896973E-1,4.569531598E0
5.392295006E0,4.691071033E0,-1.285014153E-1,5.070519447E-1,4.720144249E0
5.394789839E0,5.030647278E0,2.244811058E-1,3.619394302E-1,5.048643774E0
5.397284837E0,5.324916840E0,5.449714661E-1,2.098159790E-1,5.356841979E0
5.399779914E0,5.862433434E0,1.047995567E0,-1.880121231E-2,5.955398724E0
5.402274762E0,6.316043854E0,1.476562500E0,-1.857523918E-1,6.489002291E0
5.404769736E0,6.914321899E0,2.075805664E0,-4.458260536E-1,7.232950805E0
5.407264813E0,7.338173866E0,2.505842209E0,-6.382122040E-1,7.780447011E0
5.409759661E0,7.783523083E0,2.979386330E0,-8.146007061E-1,8.373980463E0
5.412254736E0,8.417537689E0,3.562206268E0,-1.036061049E0,9.198786700E0
5.414749738E0,9.036595345E0,4.120867729E0,-1.225556612E0,1.000717719E1
5.417244575E0,9.530208588E0,4.573249817E0,-1.342739582E0,1.065562946E1
5.419739650E0,1.012880135E1,5.011068344E0,-1.461581707E0,1.139471999E1
5.422234652E0,1.052781773E1,5.342747688E0,-1.521823645E0,1.190360643E1
5.424729498E0,1.104074097E1,5.692979813E0,-1.618829966E0,1.252711422E1
5.427224573E0,1.135682106E1,5.932417870E0,-1.679909229E0,1.292257952E1
5.429719566E0,1.170536137E1,6.231091499E0,-1.846018553E0,1.338841927E1
5.432214641E0,1.179401302E1,6.446763039E0,-1.952672243E0,1.358206265E1
5.434709489E0,1.196813679E1,6.727642059E0,-2.061820745E0,1.388339190E1
5.437204487E0,1.193887520E1,6.944913864E0,-2.167568207E0,1.398094852E1
5.439699564E0,1.216140747E1,7.266913414E0,-2.238815308E0,1.434294796E1
5.442194397E0,1.240603256E1,7.503410339E0,-2.000331879E0,1.463598778E1
5.444689395E0,1.261685848E1,7.607610703E0,-2.190624237E0,1.489495529E1
5.447184472E0,1.265329647E1,7.611063957E0,-2.377337456E0,1.495613384E1
5.449679320E0,1.280422020E1,7.712307930E0,-2.498764515E0,1.515491909E1
5.452174395E0,1.283835888E1,7.809568405E0,-2.616205215E0,1.525310942E1
5.454669397E0,1.292537117E1,7.956915855E0,-2.697591543E0,1.541605429E1
5.457164243E0,1.287174416E1,8.150976181E0,-2.701569319E0,1.547316022E1
5.459659318E0,1.280501938E1,8.387332916E0,-2.705879450E0,1.554469872E1
5.462154320E0,1.258777809E1,8.584387779E0,-2.608657360E0,1.545797412E1
5.464649166E0,1.233904552E1,8.756733894E0,-2.481136322E0,1.533259503E1
5.467144260E0,1.203200245E1,8.934209824E0,-2.269651890E0,1.515719327E1
5.469639262E0,1.166527271E1,9.045062065E0,-2.016626358E0,1.489827229E1
5.472134337E0,1.129961205E1,9.140497208E0,-1.678996086E0,1.463041180E1
5.474629185E0,1.089655781E1,9.177897453E0,-1.371557713E0,1.431257993E1
5.477124183E0,1.052203751E1,9.177346230E0,-1.018960238E0,1.399911558E1
5.479619275E0,1.011958313E1,9.149850845E0,-7.043662071E-1,1.366096135E1
5.482114123E0,9.730931282E0,9.092304230E0,-3.687541485E-1,1.332279999E1
5.484609121E0,9.326215744E0,9.019767761E0,-6.631302834E-2,1.297454847E1
5.487104198E0,8.956851959E0,8.918408394E0,1.744928360E-1,1.264095143E1
5.489599046E0,8.543083191E0,8.814822197E0,4.460029602E-1,1.228349622E1
5.492094121E0,8.133573532E0,8.685564995E0,6.668181419E-1,1.191799917E1
5.494589123E0,7.777886391E0,8.544183731E0,8.706278801E-1,1.158691440E1
5.497084198E0,7.388008118E0,8.409678459E0,1.055092812E0,1.124360158E1
5.499579046E0,6.999154091E0,8.246074677E0,1.218543530E0,1.088442713E1
5.502074053E0,6.703482151E0,8.115949631E0,1.331980228E0,1.061034791E1
5.504569130E0,6.390611649E0,7.967487335E0,1.459399700E0,1.031749093E1
5.507063978E0,6.138311863E0,7.802776337E0,1.527828693E0,1.004472257E1
5.509558976E0,5.889372826E0,7.634175301E0,1.544245243E0,9.764734414E0
5.512054053E0,5.713326454E0,7.436679840E0,1.519604683E0,9.500289712E0
5.514548888E0,5.544520378E0,7.230690956E0,1.484407425E0,9.231904643E0
5.517043962E0,5.356119633E0,7.027001381E0,1.367834091E0,8.940790571E0
5.519538964E0,5.267669678E0,6.823736191E0,1.251789093E0,8.710837811E0
5.522034039E0,5.140905380E0,6.655903816E0,1.077429771E0,8.478845361E0
5.524528888E0,5.061080933E0,6.486937523E0,8.580250740E-1,8.272309572E0
5.527023886E0,5.057700157E0,6.351460457E0,6.800467968E-1,8.147628149E0
5.529518962E0,4.994439125E0,6.211373329E0,4.158775806E-1,7.981136195E0
5.532013811E0,5.051742554E0,6.064472198E0,1.656727791E-1,7.894642066E0
5.534508886E0,5.050052643E0,5.919874191E0,-1.270937920E-1,7.782293683E0
5.537003657E0,5.137264252E0,5.798088074E0,-4.096024036E-1,7.757388957E0
5.539498756E0,5.171870232E0,5.667197227E0,-7.569286823E-1,7.709624319E0
5.541993833E0,5.339346886E0,5.569951057E0,-1.047461510E0,7.786536814E0
5.544488835E0,5.521490097E0,5.468561172E0,-1.392798424E0,7.895055518E0
5.546983681E0,5.602024078E0,5.375046730E0,-1.792163014E0,7.967788237E0
5.549478756E0,5.668346882E0,5.278151512E0,-2.165040970E0,8.042166509E0
5.551973748E0,5.817505836E0,5.197269440E0,-2.515970469E0,8.196651218E0
5.554468823E0,5.845097065E0,5.074929237E0,-2.881129265E0,8.259598798E0
5.556963671E0,5.961523056E0,4.972571373E0,-3.210835457E0,8.400933730E0
5.559458669E0,5.964401722E0,4.817640305E0,-3.566912174E0,8.456158020E0
5.561953527E0,6.028934479E0,4.658402443E0,-3.827571869E0,8.526375002E0
5.564448602E0,5.971001625E0,4.466508865E0,-4.115519047E0,8.517045196E0
5.566943604E0,5.945735931E0,4.263970375E0,-4.329361439E0,8.501563950E0
5.569438679E0,5.897649765E0,4.074319839E0,-4.507333279E0,8.467491257E0
5.571933527E0,5.756615639E0,3.847602844E0,-4.694639683E0,8.365543199E0
5.574428597E0,5.570604324E0,3.591162682E0,-4.847607136E0,8.211417471E0
5.576923599E0,5.472801208E0,3.379395485E0,-4.945450783E0,8.113528847E0
5.579418445E0,5.270585537E0,3.120915413E0,-5.054055214E0,7.941200100E0
5.581913520E0,5.100272179E0,2.933573723E0,-5.060639381E0,7.760715304E0
5.584408522E0,4.840003967E0,2.638225555E0,-5.107316494E0,7.514689232E0
5.586903373E0,4.687043667E0,2.385475159E0,-5.125745773E0,7.343850475E0
5.589398448E0,4.538422108E0,2.155381203E0,-5.116539955E0,7.170908204E0
5.591893450E0,4.262337685E0,1.892450333E0,-5.081881523E0,6.897420577E0
5.594388525E0,4.002875328E0,1.632296562E0,-4.993443012E0,6.604685918E0
5.596883373E0,3.848417044E0,1.386137009E0,-4.894564629E0,6.378750070E0
5.599378385E0,3.669119120E0,1.164534569E0,-4.756298542E0,6.118901184E0
5.601873462E0,3.325289249E0,8.385858536E-1,-4.481786728E0,5.643331206E0
5.604368310E0,3.081434250E0,5.478267670E-1,-4.321342468E0,5.335667899E0
5.606863308E0,2.944845200E0,3.814153671E-1,-4.120748520E0,5.079188842E0
5.609358390E0,2.671878099E0,1.363573074E-1,-3.906058788E0,4.734429337E0
5.611853238E0,2.556775093E0,-6.393814087E-2,-3.778819799E0,4.562966802E0
5.614348313E0,2.315560102E0,-3.055219650E-1,-3.609329700E0,4.299118880E0
5.616843315E0,2.211904526E0,-5.019445419E-1,-3.486774683E0,4.159575416E0
5.619338162E0,2.021847248E0,-7.583875656E-1,-3.314132690E0,3.955564875E0
5.621833246E0,1.969163656E0,-9.293971062E-1,-3.172323227E0,3.847729089E0
5.624328248E0,1.816714644E0,-1.170406342E0,-2.971712112E0,3.674421857E0
5.626823095E0,1.829341650E0,-1.323312759E0,-2.833206654E0,3.622803814E0
5.629318170E0,1.723444700E0,-1.527549267E0,-2.651401997E0,3.511922685E0
5.631813172E0,1.768213987E0,-1.673096657E0,-2.532451153E0,3.512711484E0
5.634308008E0,1.741530657E0,-1.862937927E0,-2.382601500E0,3.490022443E0
5.636803083E0,1.768708944E0,-1.949627876E0,-2.255873442E0,3.466748501E0
5.639298085E0,1.739191771E0,-2.108158112E0,-2.079651833E0,3.434249610E0
5.641793160E0,1.783704042E0,-2.204641819E0,-1.953980923E0,3.443847718E0
5.644288008E0,1.736319780E0,-2.361025810E0,-1.828292608E0,3.454258693E0
5.646783001E0,1.799242496E0,-2.459411144E0,-1.726067662E0,3.502183078E0
5.649278078E0,1.751061440E0,-2.645637989E0,-1.582720160E0,3.545506965E0
5.651772926E0,1.779613733E0,-2.774173737E0,-1.513114691E0,3.626648732E0
5.654268001E0,1.716538191E0,-2.954266071E0,-1.349910378E0,3.673751408E0
5.656763003E0,1.768613815E0,-3.070311546E0,-1.253254414E0,3.758384552E0
5.659257859E0,1.713555098E0,-3.259305954E0,-1.123235464E0,3.849805746E0
5.661752934E0,1.732779741E0,-3.368029594E0,-1.028939962E0,3.924903365E0
5.664247936E0,1.624853134E0,-3.534874916E0,-9.001138210E-1,3.993205889E0
5.666742782E0,1.586614370E0,-3.674589634E0,-8.198831081E-1,4.085604294E0
5.669237857E0,1.481786966E0,-3.825284481E0,-6.961252689E-1,4.160899466E0
5.671732849E0,1.425396681E0,-3.909981728E0,-6.158046722E-1,4.207009413E0
5.674227695E0,1.310775042E0,-4.043615341E0,-5.202107430E-1,4.282473054E0
5.676722770E0,1.291925907E0,-4.132758141E0,-4.645543098E-1,4.354833304E0
5.679217772E0,1.229274988E0,-4.293300629E0,-3.639624119E-1,4.480626733E0
5.681712847E0,1.188237906E0,-4.318866730E0,-3.028962612E-1,4.489572952E0
5.684207695E0,1.104688644E0,-4.435329437E0,-1.784534454E-1,4.574311954E0
5.686702693E0,1.096351385E0,-4.466520309E0,-1.257333755E-1,4.600825895E0
5.689197770E0,9.959568977E-1,-4.575791359E0,-2.843904495E-2,4.683012437E0
5.691692847E0,9.829237461E-1,-4.604475975E0,2.008724213E-2,4.708263118E0
5.694187685E0,8.805608749E-1,-4.709663391E0,1.390850544E-1,4.793293373E0
5.696682683E0,8.601098061E-1,-4.749268532E0,2.004420757E-1,4.830684992E0
5.699177760E0,7.749934196E-1,-4.832196236E0,2.902715206E-1,4.902549624E0
5.701672608E0,7.651643753E-1,-4.861817837E0,3.645927906E-1,4.935147121E0
5.704167606E0,7.110872269E-1,-4.931458473E0,4.611983299E-1,5.003761747E0
5.706662683E0,7.435040474E-1,-4.950827599E0,5.086481571E-1,5.032118354E0
5.709157531E0,6.965732574E-1,-5.012314796E0,5.949625969E-1,5.095340461E0
5.711652606E0,6.797590256E-1,-5.040280342E0,6.202056408E-1,5.123587932E0
5.714147608E0,6.391859055E-1,-5.124797821E0,6.542282104E-1,5.205778124E0
5.716642454E0,6.012363434E-1,-5.201747894E0,7.071781158E-1,5.283915895E0
5.719137529E0,6.068305969E-1,-5.236906052E0,6.902031898E-1,5.316936036E0
5.721632531E0,6.122941971E-1,-5.298375607E0,6.544075012E-1,5.373633541E0
5.724127378E0,6.024842262E-1,-5.336468697E0,6.370851994E-1,5.408027639E0
5.726622452E0,5.418715477E-1,-5.424344063E0,6.450026035E-1,5.489368055E0
