"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.906886350E0,1.706067562E0,-6.161379814E-1,7.709805965E-1,1.970965149E0
5.909381198E0,1.744937897E0,-5.988388062E-1,7.552680969E-1,1.993450796E0
5.911876273E0,1.804938316E0,-5.698885918E-1,7.383182049E-1,2.031671505E0
5.914371260E0,1.871988297E0,-5.488886833E-1,7.483680248E-1,2.089419458E0
5.916866107E0,1.961713314E0,-5.419540405E-1,7.577528954E-1,2.171686616E0
5.919361105E0,2.027964115E0,-4.884243011E-1,7.848372459E-1,2.228714036E0
5.921855953E0,2.130155563E0,-4.707894325E-1,7.944953442E-1,2.321729585E0
5.924351028E0,2.190520763E0,-4.605169296E-1,8.077695370E-1,2.379695082E0
5.926846030E0,2.281495571E0,-4.580383301E-1,8.121762276E-1,2.464680786E0
5.929340876E0,2.371870041E0,-4.618320465E-1,7.855978012E-1,2.540909332E0
5.931835874E0,2.439210892E0,-4.604816437E-1,7.358751297E-1,2.589074222E0
5.934330951E0,2.508539200E0,-4.791612625E-1,7.454559803E-1,2.660464067E0
5.936825799E0,2.641582966E0,-4.955830574E-1,7.562980652E-1,2.792051199E0
5.939320812E0,2.749121189E0,-4.775323868E-1,7.868070602E-1,2.899098109E0
5.941815660E0,2.885203838E0,-4.722251892E-1,7.857911587E-1,3.027352897E0
5.944310735E0,3.044485569E0,-4.470109940E-1,8.165330887E-1,3.183620187E0
5.946805737E0,3.176112652E0,-4.083218575E-1,8.522806168E-1,3.313729103E0
5.949300578E0,3.309931755E0,-3.826532364E-1,8.681223392E-1,3.443211890E0
5.951795576E0,3.460739613E0,-4.100141525E-1,8.986735344E-1,3.598950457E0
5.954290653E0,3.638553619E0,-4.505658150E-1,9.293870926E-1,3.782306487E0
5.956785501E0,3.793097019E0,-4.934315681E-1,9.566404819E-1,3.942869605E0
5.959280499E0,3.972907066E0,-5.199627876E-1,9.825830460E-1,4.125508611E0
5.961775357E0,4.220906734E0,-5.813469887E-1,1.040838718E0,4.386041863E0
5.964270432E0,4.388968945E0,-6.060452461E-1,1.103664875E0,4.566006504E0
5.966765434E0,4.594158649E0,-6.499180794E-1,1.162339926E0,4.783275166E0
5.969260281E0,4.819364548E0,-6.497302055E-1,1.245104074E0,5.019831485E0
5.971755279E0,5.011832237E0,-6.759538651E-1,1.388285637E0,5.244302910E0
5.974250341E0,5.185164452E0,-6.529827118E-1,1.497970819E0,5.436564484E0
5.976745190E0,5.341974735E0,-6.213932037E-1,1.645882607E0,5.624211335E0
5.979240188E0,5.487925053E0,-5.303430557E-1,1.834882259E0,5.810798400E0
5.981735036E0,5.622807503E0,-4.938650131E-1,2.040219545E0,6.001863265E0
5.984230111E0,5.714498997E0,-4.202728271E-1,2.236864328E0,6.151072269E0
5.986725113E0,5.840474129E0,-3.849768639E-1,2.463500977E0,6.350447409E0
5.989219959E0,5.892412663E0,-3.305573463E-1,2.659897327E0,6.473395472E0
5.991715034E0,5.957103252E0,-3.080606461E-1,2.867799044E0,6.618629154E0
5.994210036E0,6.001950741E0,-3.266258240E-1,3.048444271E0,6.739666876E0
5.996704882E0,6.026170254E0,-3.711404800E-1,3.212154627E0,6.838889568E0
5.999199880E0,6.002171040E0,-3.420405388E-1,3.382254839E0,6.898021217E0
6.001694728E0,6.001232147E0,-3.935031891E-1,3.522923708E0,6.969980165E0
6.004189803E0,5.900281906E0,-3.914031982E-1,3.649973631E0,6.949016516E0
6.006684805E0,5.767246723E0,-3.779430389E-1,3.758962631E0,6.894474292E0
6.009179651E0,5.592215538E0,-3.854503632E-1,3.831869125E0,6.790041797E0
6.011674721E0,5.427436352E0,-4.564323425E-1,3.935039759E0,6.719370040E0
6.014169723E0,5.190436840E0,-4.564323425E-1,4.016039848E0,6.578566800E0
6.016664569E0,5.005708218E0,-5.094194412E-1,4.100944042E0,6.491098903E0
6.019159644E0,4.828196526E0,-6.074671745E-1,4.143872738E0,6.391570959E0
6.021654646E0,4.589995861E0,-6.334605217E-1,4.178083420E0,6.239047628E0
6.024149507E0,4.419021606E0,-7.226614952E-1,4.211368084E0,6.147000304E0
6.026644505E0,4.218021393E0,-7.537117004E-1,4.218418121E0,6.012889259E0
6.029139354E0,4.010596752E0,-8.024816513E-1,4.236008644E0,5.888347166E0
6.031634429E0,3.887683392E0,-9.193596840E-1,4.212527275E0,5.805574082E0
6.034129431E0,3.730161190E0,-9.558153152E-1,4.135660172E0,5.650784943E0
6.036624296E0,3.671615601E0,-1.073247910E0,4.102374077E0,5.609108241E0
6.039119371E0,3.556910038E0,-1.101446629E0,4.034147263E0,5.489912370E0
6.041614373E0,3.579016685E0,-1.202808857E0,3.952362776E0,5.466011443E0
6.044109219E0,3.559985638E0,-1.225622177E0,3.817087173E0,5.361511163E0
6.046604217E0,3.758844852E0,-1.366830349E0,3.760263920E0,5.489692576E0
6.049099308E0,3.827845097E0,-1.356780529E0,3.683164120E0,5.482604255E0
6.051594156E0,3.945278168E0,-1.365474701E0,3.525193930E0,5.464131516E0
6.054089154E0,4.055547237E0,-1.405180454E0,3.376383305E0,5.460948610E0
6.056584002E0,4.232115746E0,-1.531534672E0,3.249151707E0,5.550980900E0
6.059079077E0,4.418865204E0,-1.647023678E0,3.126928568E0,5.658333585E0
6.061574060E0,4.578201294E0,-1.764194489E0,3.028552055E0,5.765798889E0
6.064068906E0,4.645251274E0,-1.800194740E0,2.877652168E0,5.753254949E0
6.066563981E0,4.732376575E0,-1.810358524E0,2.741152287E0,5.760790041E0
6.069058983E0,4.807519436E0,-1.866512775E0,2.599982738E0,5.775467367E0
6.071553829E0,4.950608730E0,-1.980650902E0,2.512188435E0,5.894284989E0
6.074048846E0,4.996397018E0,-1.992706776E0,2.379122972E0,5.881759055E0
6.076543923E0,5.228373051E0,-2.176453114E0,2.373220444E0,6.140440390E0
6.079038771E0,5.288373470E0,-2.197453022E0,2.341270447E0,6.186860355E0
6.081533769E0,5.311488628E0,-2.200245380E0,2.332099199E0,6.204166170E0
6.084028618E0,5.345731258E0,-2.199172974E0,2.301990986E0,6.221926306E0
6.086523678E0,5.435523033E0,-2.294632912E0,2.350698948E0,6.351065768E0
6.089018680E0,5.363288403E0,-2.343269825E0,2.324430227E0,6.297519499E0
6.091513527E0,5.387633801E0,-2.538494587E0,2.353780985E0,6.403970461E0
6.094008525E0,5.262609482E0,-2.632563114E0,2.367048502E0,6.342583521E0
6.096503602E0,5.207825661E0,-2.757290840E0,2.432777643E0,6.375147681E0
6.098998478E0,5.032751560E0,-2.787653446E0,2.438255072E0,6.248574861E0
6.101493476E0,4.958562374E0,-2.952518940E0,2.496196985E0,6.287742703E0
6.103988324E0,4.895871639E0,-3.094057560E0,2.565162659E0,6.334256922E0
6.106483399E0,4.694071770E0,-3.141541958E0,2.544709682E0,6.195090235E0
6.108978401E0,4.679046154E0,-3.290281773E0,2.656667709E0,6.306925588E0
6.111473271E0,4.497629642E0,-3.321793556E0,2.692696095E0,6.205932411E0
6.113968269E0,4.339742184E0,-3.346818924E0,2.744988441E0,6.129398068E0
6.116463346E0,4.310410023E0,-3.475175858E0,2.834177256E0,6.220051649E0
6.118958194E0,4.128310680E0,-3.533226013E0,2.896277189E0,6.157520336E0
6.121453192E0,4.064581871E0,-3.670524597E0,3.010972023E0,6.249762326E0
6.123948268E0,3.870016098E0,-3.693618774E0,3.009402990E0,6.138106435E0
6.126443116E0,3.833825588E0,-3.832092762E0,3.094857216E0,6.241898330E0
6.128938114E0,3.670991421E0,-3.949956417E0,3.006754637E0,6.174051114E0
6.131432962E0,3.879108906E0,-4.400063515E0,2.855479717E0,6.523941236E0
6.133928037E0,3.681224823E0,-4.441331863E0,2.830510139E0,6.425623127E0
6.136423020E0,3.518112183E0,-4.476109982E0,2.829121828E0,6.357405462E0
6.138918095E0,3.086960793E0,-4.313386440E0,2.715248346E0,5.958792084E0
6.141412866E0,2.916466236E0,-4.252892017E0,2.675789595E0,5.809708751E0
6.143907941E0,2.559034824E0,-4.082805157E0,2.531682491E0,5.443103289E0
6.146402789E0,2.465953827E0,-4.005689621E0,2.429032326E0,5.294022635E0
6.148897798E0,2.241404057E0,-3.867559433E0,2.231787205E0,4.996276838E0
6.151392646E0,2.261508465E0,-3.912754536E0,2.122619152E0,4.992953100E0
6.153887721E0,2.330797195E0,-4.024411201E0,2.007543087E0,5.065444732E0
6.156382723E0,2.203915119E0,-4.087033272E0,1.814627409E0,4.985374154E0
6.158877798E0,2.016044617E0,-4.157632828E0,1.628351331E0,4.899170816E0
6.161372636E0,1.986210346E0,-4.316162109E0,1.561543107E0,5.001270216E0
6.163867634E0,1.795557261E0,-4.372092724E0,1.400979638E0,4.929702284E0
6.166362482E0,1.765064478E0,-4.476732731E0,1.335274220E0,4.993950920E0
6.168857557E0,1.561599970E0,-4.511541843E0,1.151707888E0,4.911113451E0
6.171352559E0,1.572584152E0,-4.594047546E0,1.110751629E0,4.981170842E0
6.173847415E0,1.335411310E0,-4.537572384E0,9.766819477E-1,4.829781996E0
6.176342490E0,1.069461107E0,-4.429572582E0,8.526320457E-1,4.635929435E0
6.178837261E0,1.018366575E0,-4.435618401E0,9.060155153E-1,4.640328134E0
6.181332336E0,9.142949581E-1,-4.326213837E0,9.359706640E-1,4.519745846E0
6.183827336E0,6.044189930E-1,-4.127848625E0,8.582376242E-1,4.259228617E0
6.186322417E0,6.650822163E-1,-4.148501873E0,9.104790688E-1,4.298996892E0
6.188817188E0,6.192831993E-1,-4.143248558E0,8.257758617E-1,4.269885955E0
6.191312263E0,8.702828884E-1,-4.294699192E0,9.210796356E-1,4.477747330E0
6.193807111E0,9.602947235E-1,-4.428357124E0,8.893586397E-1,4.617734463E0
6.196302186E0,1.278019428E0,-4.666484833E0,9.681653976E-1,4.934243467E0
6.198797193E0,1.536627173E0,-4.846652031E0,1.051665306E0,5.192038029E0
6.201292039E0,1.530569792E0,-4.944359779E0,1.078928709E0,5.287099836E0
6.203787037E0,1.438795805E0,-4.984184742E0,1.076374769E0,5.298189649E0
6.206282114E0,1.503569722E0,-5.000403881E0,1.198467970E0,5.357339485E0
6.208776962E0,1.262860894E0,-4.942183971E0,1.211818457E0,5.242948027E0
6.211271970E0,1.257130861E0,-4.923518658E0,1.304522157E0,5.246255048E0
6.213767047E0,1.254507780E0,-4.886373520E0,1.364032269E0,5.225994640E0
6.216261896E0,1.053003073E0,-4.833329201E0,1.330473542E0,5.122503927E0
6.218756894E0,8.535376787E-1,-4.817197800E0,1.254968047E0,5.050630259E0
6.221251723E0,9.348049164E-1,-4.851641655E0,1.283135414E0,5.104774576E0
6.223746798E0,7.853783965E-1,-4.873638153E0,1.205605268E0,5.081599368E0
6.226241800E0,8.746321201E-1,-4.933311462E0,1.235303283E0,5.160282699E0
6.228736646E0,9.737986326E-1,-5.003211975E0,1.286450744E0,5.256935358E0
6.231231721E0,7.985264063E-1,-5.060188770E0,1.219062924E0,5.265858831E0
6.233726713E0,8.252484798E-1,-5.101462364E0,1.248089552E0,5.316359735E0
6.236221559E0,6.121127009E-1,-5.137451649E0,1.185853720E0,5.307950682E0
6.238716557E0,3.250887394E-1,-5.161443233E0,1.139539003E0,5.295727342E0
6.241211634E0,2.746070027E-1,-5.174753666E0,1.242675543E0,5.328951774E0
6.243706482E0,-4.531935602E-2,-5.183748722E0,1.321432114E0,5.349718449E0
6.246201475E0,-1.524370611E-1,-5.209324837E0,1.487459183E0,5.419671312E0
6.248696323E0,-4.942918420E-1,-5.204218388E0,1.549204230E0,5.452361617E0
6.251191398E0,-6.030567884E-1,-5.193704128E0,1.712276816E0,5.501829874E0
6.253686400E0,-6.645555496E-1,-5.176233768E0,1.865887284E0,5.542252743E0
6.256181251E0,-9.541431665E-1,-5.147260666E0,1.865386248E0,5.557368748E0
6.258676326E0,-1.147668362E0,-5.152181149E0,1.821978211E0,5.584059264E0
6.261171328E0,-1.060294747E0,-5.132997036E0,1.802306414E0,5.542579899E0
6.263666174E0,-1.193922520E0,-5.168955803E0,1.676748753E0,5.563725501E0
6.266161172E0,-1.095928550E0,-5.193011284E0,1.663291574E0,5.561920931E0
6.268656234E0,-1.277497292E0,-5.234055042E0,1.549780607E0,5.606170836E0
6.271151082E0,-1.192164302E0,-5.255789757E0,1.556162238E0,5.609476143E0
6.273646080E0,-1.361662388E0,-5.287661552E0,1.404893994E0,5.638015279E0
6.276141157E0,-1.329020739E0,-5.244250298E0,1.358808517E0,5.578065784E0
6.278636006E0,-1.504375458E0,-5.210087299E0,1.203191042E0,5.554801875E0
6.281131028E0,-1.695325613E0,-5.179037094E0,1.090241075E0,5.557443635E0
6.283625876E0,-1.403379440E0,-5.052826881E0,1.161223531E0,5.371124038E0
6.286120951E0,-1.581267118E0,-5.026655674E0,1.052886248E0,5.373661919E0
6.288615953E0,-1.753146648E0,-5.012448788E0,9.615113139E-1,5.396542414E0
6.291110799E0,-1.689130306E0,-4.925076485E0,9.431207180E-1,5.291409667E0
6.293605793E0,-1.833589077E0,-4.922621727E0,8.418732285E-1,5.320056776E0
6.296100870E0,-1.762100935E0,-4.878157616E0,8.423466086E-1,5.254614090E0
6.298595718E0,-1.911349535E0,-4.858782768E0,7.891031504E-1,5.280502894E0
6.301090716E0,-1.858303785E0,-4.795584202E0,8.245754242E-1,5.208727813E0
6.303585793E0,-2.069353819E0,-4.771584034E0,8.085254431E-1,5.263454456E0
6.306080636E0,-2.086171389E0,-4.686148167E0,8.683520555E-1,5.202511989E0
6.308575634E0,-2.322837830E0,-4.659163952E0,8.658800125E-1,5.277606703E0
6.311070482E0,-2.350858212E0,-4.559953213E0,8.782410026E-1,5.204902967E0
6.313565557E0,-2.589963675E0,-4.495285034E0,7.957015634E-1,5.248679868E0
6.316060559E0,-2.566668749E0,-4.413696289E0,7.862794399E-1,5.165920901E0
6.318555619E0,-2.751163960E0,-4.403316021E0,6.517641544E-1,5.232866483E0
6.321050467E0,-2.750766754E0,-4.293526173E0,6.396120191E-1,5.139084380E0
6.323545465E0,-2.899794340E0,-4.288028717E0,5.461010933E-1,5.205211225E0
6.326040313E0,-2.841602325E0,-4.211221695E0,5.159395337E-1,5.106396532E0
6.328535311E0,-2.929171801E0,-4.257695675E0,4.128197432E-1,5.184442114E0
6.331030393E0,-2.858420372E0,-4.218515873E0,4.083825350E-1,5.112066068E0
6.333525241E0,-2.967895985E0,-4.238759041E0,2.575850487E-1,5.180910619E0
6.336020316E0,-2.956035614E0,-4.192897797E0,1.209627390E-1,5.131585571E0
6.338515318E0,-3.096677303E0,-4.220046997E0,-6.632578373E-2,5.234749859E0
6.341010151E0,-3.065489769E0,-4.152366638E0,-1.269539595E-1,5.162895847E0
6.343505226E0,-3.206896782E0,-4.182024479E0,-2.546526194E-1,5.276207319E0
6.345999997E0,-3.160774708E0,-4.105698586E0,-2.959303856E-1,5.189877881E0
6.348495072E0,-3.265313625E0,-4.099540710E0,-3.762606382E-1,5.254529396E0
6.350990087E0,-3.220679283E0,-3.997439861E0,-4.246834517E-1,5.150985976E0
6.353485164E0,-3.262188911E0,-3.976166248E0,-4.558261633E-1,5.163288876E0
6.355980012E0,-3.138139725E0,-3.821928978E0,-4.950925112E-1,4.969927428E0
6.358475010E0,-2.993528843E0,-3.648090839E0,-5.358780622E-1,4.749415438E0
6.360970087E0,-2.945059776E0,-3.604115486E0,-6.354062557E-1,4.697527715E0
6.363464935E0,-2.932481766E0,-3.559501171E0,-7.361545563E-1,4.670269952E0
6.365959938E0,-2.805642128E0,-3.451071262E0,-7.868089676E-1,4.516701115E0
6.368454786E0,-2.800496101E0,-3.449111938E0,-8.737926483E-1,4.527986878E0
6.370949861E0,-2.704921722E0,-3.316928864E0,-9.528491497E-1,4.384807876E0
6.373444632E0,-2.783034325E0,-3.266307831E0,-1.028088570E0,4.412597082E0
6.375939707E0,-2.777410984E0,-3.128900528E0,-1.065144300E0,4.317240168E0
6.378434788E0,-2.929877758E0,-3.103653908E0,-1.110740900E0,4.410283053E0
6.380929790E0,-2.949760437E0,-2.989473343E0,-1.107908249E0,4.343443126E0
6.383424636E0,-3.095173359E0,-2.989503860E0,-1.142907619E0,4.452355475E0
6.385919634E0,-3.274122715E0,-3.006603718E0,-1.159857512E0,4.593997705E0
6.388414697E0,-3.303662300E0,-2.891991615E0,-1.116607666E0,4.530409780E0
6.390909545E0,-3.369461536E0,-2.791854858E0,-1.057778120E0,4.501846193E0
6.393404543E0,-3.486814499E0,-2.756173611E0,-1.012179375E0,4.558385176E0
6.395899620E0,-3.532842636E0,-2.637125492E0,-9.376504421E-1,4.507171652E0
6.398394468E0,-3.653761864E0,-2.611663818E0,-9.066951275E-1,4.581796559E0
6.400889456E0,-3.671653748E0,-2.486681938E0,-8.599872589E-1,4.517101547E0
6.403384305E0,-3.772672176E0,-2.464318752E0,-8.535122871E-1,4.586328105E0
6.405879380E0,-3.780732155E0,-2.363035679E0,-8.492271900E-1,4.538618740E0
6.408374382E0,-3.850530624E0,-2.377279758E0,-8.551139832E-1,4.605351785E0
6.410869228E0,-3.823999882E0,-2.294733524E0,-8.665034771E-1,4.543083239E0
6.413364313E0,-3.842195034E0,-2.305229187E0,-8.842904568E-1,4.567112205E0
6.415859315E0,-3.776084423E0,-2.243134499E0,-9.123065472E-1,4.485840967E0
6.418354161E0,-3.763724804E0,-2.251817226E0,-1.008949518E0,4.500476014E0
6.420849236E0,-2.951490402E0,-2.087529182E0,-9.886007309E-1,3.747853397E0
6.423344238E0,-2.724820614E0,-2.057154179E0,-1.239315271E0,3.632138906E0
6.425839093E0,-3.020800591E0,-2.075055599E0,-1.182444096E0,3.850878599E0
6.428334091E0,-3.420434952E0,-2.135487080E0,-1.053820610E0,4.167759375E0
6.430829168E0,-3.683148384E0,-2.078725815E0,-1.211782455E0,4.399443118E0
6.433324016E0,-3.889185429E0,-2.102665424E0,-1.483187914E0,4.663347679E0
6.435819014E0,-4.066015720E0,-2.066127777E0,-1.678701162E0,4.859979982E0
6.438314101E0,-3.956566334E0,-1.989367485E0,-1.798794031E0,4.779922605E0
6.440808949E0,-3.620246887E0,-1.926449776E0,-1.985506296E0,4.556273863E0
6.443303947E0,-3.398905754E0,-1.890415668E0,-2.190625191E0,4.463750716E0
6.445798795E0,-3.329251289E0,-1.745844364E0,-2.222615957E0,4.367139611E0
6.448293870E0,-3.347275734E0,-1.674133301E0,-2.125971556E0,4.304269067E0
6.450788872E0,-3.193507671E0,-1.598395348E0,-2.020669460E0,4.103226048E0
6.453283718E0,-2.951523304E0,-1.557408810E0,-2.007256746E0,3.894366657E0
6.455778793E0,-2.769407749E0,-1.530048847E0,-1.996924162E0,3.741440213E0
6.458273795E0,-2.675050259E0,-1.544448376E0,-1.940556526E0,3.647872572E0
6.460768617E0,-2.655536175E0,-1.483297825E0,-1.898889780E0,3.585781255E0
6.463263615E0,-2.697386742E0,-1.445007801E0,-1.857825518E0,3.579868494E0
6.465758692E0,-2.728512287E0,-1.388249397E0,-1.787835121E0,3.545189714E0
6.468253540E0,-2.769450188E0,-1.371230602E0,-1.778169394E0,3.565391156E0
6.470748615E0,-2.799342155E0,-1.330910206E0,-1.742373466E0,3.555770490E0
6.473243622E0,-2.837411880E0,-1.279220104E0,-1.681907177E0,3.537813167E0
6.475738469E0,-2.845633507E0,-1.195995808E0,-1.597953081E0,3.475843793E0
6.478233467E0,-2.866773605E0,-1.162497997E0,-1.464902878E0,3.422825286E0
6.480728315E0,-2.846034050E0,-1.094565868E0,-1.334914684E0,3.328660612E0
6.483223390E0,-2.829087257E0,-1.076071262E0,-1.178497791E0,3.248156572E0
6.485718397E0,-2.770891190E0,-1.034612656E0,-1.048692226E0,3.138154986E0
6.488213472E0,-2.726537228E0,-1.032000542E0,-9.087388515E-1,3.053659554E0
6.490708320E0,-2.659443855E0,-9.797248840E-1,-8.063864708E-1,2.946652611E0
6.493203318E0,-2.613161087E0,-9.300203323E-1,-6.788768768E-1,2.855594947E0
6.495698166E0,-2.563948631E0,-9.129171371E-1,-6.130571365E-1,2.789818872E0
6.498193231E0,-2.514423847E0,-8.441987038E-1,-5.078172684E-1,2.700532746E0
6.500688233E0,-2.462964058E0,-7.947769165E-1,-4.777543545E-1,2.631750657E0
6.503183308E0,-2.380468845E0,-7.522306442E-1,-4.516646862E-1,2.537022636E0
6.505678156E0,-2.266621113E0,-7.335667610E-1,-4.110724926E-1,2.417575657E0
6.508173154E0,-2.097945690E0,-7.046809196E-1,-3.769278526E-1,2.245000206E0
6.510668007E0,-1.936385155E0,-6.913604736E-1,-3.539412022E-1,2.086346363E0
6.513163082E0,-1.757598877E0,-6.381635666E-1,-3.267753124E-1,1.898206694E0
6.515658084E0,-1.611942291E0,-5.756545067E-1,-3.254196644E-1,1.742307097E0
6.518152930E0,-1.462318420E0,-5.006022453E-1,-3.201160431E-1,1.578433417E0
6.520647995E0,-1.359703064E0,-4.122686386E-1,-3.174970150E-1,1.455871631E0
6.523142997E0,-1.224664211E0,-3.049926758E-1,-3.220994473E-1,1.302524862E0
6.525637843E0,-1.117380142E0,-2.320075035E-1,-3.345386982E-1,1.189235891E0
6.528132918E0,-9.829955101E-1,-1.614141464E-1,-3.576178551E-1,1.058406930E0
6.530627920E0,-8.230962753E-1,-1.106119156E-1,-3.874173164E-1,9.164140175E-1
6.533122785E0,-6.634154320E-1,-6.167411804E-2,-4.046516418E-1,7.795297836E-1
6.535617860E0,-5.314202309E-1,-3.529787064E-2,-4.175910950E-1,6.767833657E-1
6.538112862E0,-4.050102234E-1,-3.264427185E-3,-4.399831295E-1,5.980209794E-1
6.540607709E0,-2.741017342E-1,6.223058701E-2,-4.366538525E-1,5.192985591E-1
6.543102783E0,-1.689362526E-1,1.496834755E-1,-4.380552769E-1,4.927849692E-1
6.545597785E0,-9.963989258E-2,2.130999565E-1,-4.394860268E-1,4.984853733E-1
6.548092632E0,-1.086425781E-2,2.858643532E-1,-4.405660629E-1,5.252950755E-1
6.550587630E0,8.601713181E-2,3.210439682E-1,-3.993036747E-1,5.195301734E-1
6.553082722E0,1.798744202E-1,3.438186646E-1,-3.866481781E-1,5.477799693E-1
6.555577570E0,2.589101791E-1,3.566737175E-1,-3.544669151E-1,5.655947450E-1
6.558072568E0,3.450098038E-1,3.926734924E-1,-3.184671402E-1,6.120829648E-1
6.560567645E0,3.776860237E-1,3.889966011E-1,-2.930703163E-1,6.163240207E-1
6.563062493E0,3.916621208E-1,3.984794617E-1,-2.435445786E-1,6.095072272E-1
6.565557481E0,4.071769714E-1,4.329128265E-1,-1.994311810E-1,6.268806883E-1
6.568052329E0,4.407668114E-1,4.746456146E-1,-1.429805756E-1,6.633304504E-1
6.570547404E0,4.168415070E-1,4.883170128E-1,-1.066718102E-1,6.508373237E-1
6.573042406E0,4.373931885E-1,5.116291046E-1,-7.402586937E-2,6.771683479E-1
6.575537252E0,4.569311142E-1,5.128173828E-1,4.131793976E-4,6.868536103E-1
6.578032351E0,5.048346519E-1,5.020990372E-1,5.992913246E-2,7.145298943E-1
6.580527353E0,5.507779121E-1,4.842133522E-1,9.282970428E-2,7.392132527E-1
6.583022199E0,6.066656113E-1,4.853420258E-1,1.287832260E-1,7.875183586E-1
6.585517274E0,6.878728867E-1,4.910616875E-1,2.044351101E-1,8.695426403E-1
6.588012276E0,8.104033470E-1,4.833889008E-1,2.343943119E-1,9.722957923E-1
6.590507132E0,9.087743759E-1,4.742918015E-1,2.625634670E-1,1.058188619E0
6.593002207E0,9.658341408E-1,4.911899567E-1,2.992036343E-1,1.124111194E0
6.595497209E0,1.029884338E0,4.931397438E-1,3.472037315E-1,1.193481876E0
6.597992055E0,1.041369915E0,5.013613701E-1,3.845636845E-1,1.218073787E0
6.600487058E0,9.630126953E-1,4.663333893E-1,3.802983761E-1,1.135555871E0
6.602982135E0,9.439625740E-1,5.213832855E-1,4.252984524E-1,1.159217255E0
6.605477212E0,9.084687233E-1,5.652918816E-1,4.687337875E-1,1.168153113E0
6.607971983E0,9.181079865E-1,5.812110901E-1,4.989264011E-1,1.195682299E0
6.610467058E0,9.067120552E-1,5.843591690E-1,5.474246740E-1,1.209659524E0
6.612961916E0,9.041566849E-1,6.089696884E-1,5.997431278E-1,1.244200632E0
6.615456914E0,9.018063545E-1,6.031365395E-1,6.372765303E-1,1.258232793E0
6.617951990E0,9.113292694E-1,6.157412529E-1,6.692162752E-1,1.287442717E0
6.620446839E0,8.844060898E-1,6.335020065E-1,6.782462597E-1,1.281997236E0
6.622941837E0,9.018669128E-1,6.357684135E-1,7.116562128E-1,1.313019409E0
6.625436890E0,8.576564789E-1,6.536169052E-1,7.354148626E-1,1.305229756E0
6.627931738E0,8.425908089E-1,6.671323776E-1,7.489323616E-1,1.309933037E0
6.630426813E0,8.350782394E-1,6.561708450E-1,7.669234276E-1,1.309995186E0
6.632921815E0,8.504009247E-1,6.715993881E-1,7.421544790E-1,1.313400450E0
6.635416661E0,8.763508797E-1,6.955995560E-1,6.920545101E-1,1.315594562E0
6.637911645E0,8.941884041E-1,6.660637856E-1,6.377868652E-1,1.284517790E0
6.640406722E0,9.470200539E-1,6.233158112E-1,5.918195248E-1,1.278913575E0
6.642901570E0,9.682331085E-1,5.991301537E-1,5.479776859E-1,1.263610635E0
6.645396645E0,1.004232883E0,5.790300369E-1,5.029777288E-1,1.263624178E0
6.647891647E0,1.000367165E0,5.377283096E-1,4.469809532E-1,1.220523728E0
6.650386502E0,9.724726677E-1,5.179367065E-1,3.807277679E-1,1.165725163E0
6.652881577E0,9.317908287E-1,5.025973320E-1,3.668177128E-1,1.120443422E0
6.655376348E0,8.712201118E-1,4.784355164E-1,3.358781338E-1,1.049161164E0
6.657871423E0,8.190751076E-1,4.868655205E-1,3.101036549E-1,1.002041089E0
6.660366399E0,7.710752487E-1,5.039658546E-1,3.221037388E-1,9.758531859E-1
6.662861476E0,7.350749969E-1,5.348658562E-1,3.081536293E-1,9.598830108E-1
6.665356324E0,6.617770195E-1,4.850440025E-1,2.982954979E-1,8.730387804E-1
6.667851322E0,6.765232086E-1,4.760069847E-1,3.247497082E-1,8.886667960E-1
6.670346399E0,6.884393692E-1,4.410357475E-1,3.618575335E-1,8.940929315E-1
6.672841223E0,7.012147903E-1,4.090976715E-1,3.792715073E-1,8.960524333E-1
6.675336221E0,7.143449783E-1,3.840041161E-1,3.888171911E-1,8.994035342E-1
6.677831298E0,7.003412247E-1,3.726696968E-1,4.032332897E-1,8.899200075E-1
6.680326146E0,7.138328552E-1,3.444700241E-1,4.526277781E-1,9.127370093E-1
6.682821139E0,7.271528244E-1,3.111691475E-1,4.703053236E-1,9.201981123E-1
6.685316216E0,7.331500053E-1,2.954406738E-1,5.056027174E-1,9.383113715E-1
6.687811064E0,7.094006538E-1,2.311511040E-1,5.653122663E-1,9.360865767E-1
6.690306062E0,6.949906349E-1,2.249317169E-1,5.864118338E-1,9.367417460E-1
6.692801139E0,6.657376289E-1,2.147369385E-1,6.242219210E-1,9.375348260E-1
6.695296003E0,5.895700455E-1,2.039713860E-1,6.843637228E-1,9.260404256E-1
6.697791001E0,5.037012100E-1,2.197375298E-1,7.625644207E-1,9.399489277E-1
6.700286078E0,4.158987999E-1,2.299542427E-1,8.088346720E-1,9.381174191E-1
6.702780926E0,3.301692009E-1,2.769103050E-1,8.562858105E-1,9.586012766E-1
6.705275924E0,2.324128151E-1,2.864756584E-1,9.197865725E-1,9.910052262E-1
6.707770800E0,2.148933411E-1,3.105449677E-1,9.467390776E-1,1.019280239E0
6.710265875E0,1.601748466E-1,2.768564224E-1,1.001800895E0,1.051622790E0
6.712760877E0,1.663193703E-1,2.724733353E-1,1.039866447E0,1.087761959E0
6.715255723E0,1.900839806E-1,2.412905693E-1,1.023486853E0,1.068587103E0
