"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.754013395E0,6.878796577E0,5.846165657E0,-2.863385677E0,9.470716593E0
1.756508243E0,7.499725342E0,5.684890747E0,-2.744779825E0,9.802942380E0
1.759003270E0,8.003433228E0,5.568777084E0,-2.591902971E0,1.008881473E1
1.761498347E0,8.456012726E0,5.447139740E0,-2.363574982E0,1.033256838E1
1.763993195E0,8.775519371E0,5.342468739E0,-2.078299046E0,1.048193872E1
1.766488193E0,8.913002968E0,5.344584465E0,-1.793956757E0,1.054630200E1
1.768983042E0,9.008562088E0,5.352863312E0,-1.465867400E0,1.058093114E1
1.771478135E0,8.900183678E0,5.423925400E0,-1.168850422E0,1.048801447E1
1.773973212E0,8.767767906E0,5.508238792E0,-8.576328754E-1,1.038989811E1
1.776468214E0,8.491392136E0,5.639582634E0,-5.646337867E-1,1.020918430E1
1.778963061E0,8.159968376E0,5.714865208E0,-2.176475078E-1,9.964544078E0
1.781458135E0,7.771411896E0,5.806828022E0,8.669067919E-2,9.701629235E0
1.783953122E0,7.352143764E0,5.867072105E0,3.636880815E-1,9.413225911E0
1.786447969E0,6.929570675E0,5.916557789E0,6.023169756E-1,9.131669702E0
1.788943044E0,6.493271828E0,5.940750599E0,8.462144136E-1,8.841446462E0
1.791438046E0,6.073584080E0,5.924502373E0,9.983001947E-1,8.543111565E0
1.793933144E0,5.681461334E0,5.893742085E0,1.202044249E0,8.274062426E0
1.796427993E0,5.315953732E0,5.822022438E0,1.340016484E0,7.996934008E0
1.798922991E0,4.965896606E0,5.698060513E0,1.514680743E0,7.708584855E0
1.801418068E0,4.706649780E0,5.555640697E0,1.599586844E0,7.454956324E0
1.803912916E0,4.486524105E0,5.361766338E0,1.737958908E0,7.204022347E0
1.806407894E0,4.365258694E0,5.174511433E0,1.825762630E0,7.011737389E0
1.808902971E0,4.308147430E0,4.989670753E0,1.939099312E0,6.871466703E0
1.811397819E0,4.326652050E0,4.811907768E0,2.003098726E0,6.773978066E0
1.813892894E0,4.398455143E0,4.706038952E0,2.096398830E0,6.774075459E0
1.816387901E0,4.542749882E0,4.611675739E0,2.187840700E0,6.833064945E0
1.818882747E0,4.710452557E0,4.556886673E0,2.246170282E0,6.928120984E0
1.821377822E0,4.915377140E0,4.483697891E0,2.234127045E0,7.018247848E0
1.823872824E0,5.127998352E0,4.523022175E0,2.257421494E0,7.200697778E0
1.826367670E0,5.374419212E0,4.574144840E0,2.162405014E0,7.381272135E0
1.828862750E0,5.614018917E0,4.756423950E0,2.079962254E0,7.646373008E0
1.831357752E0,5.944406033E0,5.016195774E0,1.918824673E0,8.011246548E0
1.833852827E0,6.281994820E0,5.323383331E0,1.748543262E0,8.417794993E0
1.836347675E0,6.641649723E0,5.648264885E0,1.553652525E0,8.855972190E0
1.838842673E0,7.065237999E0,6.031455994E0,1.383531332E0,9.392028978E0
1.841337750E0,7.524421692E0,6.390735626E0,1.226921558E0,9.948053083E0
1.843832598E0,8.012509346E0,6.721777439E0,1.056073666E0,1.051179764E1
1.846327596E0,8.460140228E0,7.045073509E0,8.859339952E-1,1.104499491E1
1.848822673E0,8.947988510E0,7.359206200E0,7.299187779E-1,1.160849670E1
1.851317521E0,9.460209846E0,7.616457462E0,5.230820179E-1,1.215646369E1
1.853812577E0,9.929920197E0,7.826626778E0,3.371053934E-1,1.264804498E1
1.856307579E0,1.040232277E1,7.930475235E0,1.382623017E-1,1.308127948E1
1.858802425E0,1.081113148E1,8.007744789E0,-4.169270396E-2,1.345385739E1
1.861297500E0,1.127011108E1,7.987926483E0,-2.204355597E-1,1.381560586E1
1.863792502E0,1.159280300E1,7.936052322E0,-3.853718638E-1,1.405427050E1
1.866287333E0,1.198029423E1,7.837522507E0,-5.216374397E-1,1.432572213E1
1.868782408E0,1.234214115E1,7.660732269E0,-6.527341008E-1,1.454102228E1
1.871277410E0,1.256879044E1,7.502980232E0,-7.626057863E-1,1.465778882E1
1.873772485E0,1.271757507E1,7.273237228E0,-8.105239272E-1,1.467288808E1
1.876267333E0,1.287725830E1,7.003537178E0,-8.309816122E-1,1.468209266E1
1.878762331E0,1.289384365E1,6.723875046E0,-8.818938732E-1,1.456843974E1
1.881257408E0,1.289651489E1,6.370732307E0,-9.001244307E-1,1.441237491E1
1.883752257E0,1.274697113E1,6.063961029E0,-8.779744506E-1,1.414311619E1
1.886247255E0,1.261521721E1,5.662435532E0,-8.464898467E-1,1.385364307E1
1.888742331E0,1.242644882E1,5.294957161E0,-7.374960184E-1,1.352764215E1
1.891237190E0,1.210482025E1,5.060284615E0,-6.083919406E-1,1.313405095E1
1.893732188E0,1.175718880E1,4.825642586E0,-4.413454831E-1,1.271664659E1
1.896227265E0,1.150317860E1,4.516710281E0,-2.790220082E-1,1.236129616E1
1.898722113E0,1.109838295E1,4.307201385E0,-8.095183969E-2,1.190515187E1
1.901217188E0,1.081746483E1,4.013886452E0,1.398115456E-1,1.153899376E1
1.903712284E0,1.038245296E1,3.782584190E0,4.147621691E-1,1.105781626E1
1.906207286E0,1.010420227E1,3.448180199E0,6.390043497E-1,1.069547459E1
1.908702132E0,9.836185455E0,3.113310814E0,8.800143600E-1,1.035459675E1
1.911197207E0,9.410510063E0,2.781157494E0,1.092827797E0,9.873540867E0
1.913692209E0,9.008785248E0,2.454065323E0,1.310487270E0,9.428574926E0
1.916187055E0,8.789859772E0,2.008944511E0,1.495736241E0,9.139733025E0
1.918682130E0,8.411334991E0,1.684242249E0,1.701111674E0,8.745342144E0
1.921177132E0,8.223499298E0,1.333296776E0,1.910713196E0,8.547189358E0
1.923672207E0,7.791265011E0,1.116758347E0,2.065718412E0,8.137453670E0
1.926167026E0,7.553245544E0,8.740110397E-1,2.197876215E0,7.914927252E0
1.928662024E0,7.094006538E0,7.370090485E-1,2.246471167E0,7.477616185E0
1.931157101E0,6.844637871E0,5.151004791E-1,2.274990797E0,7.231181039E0
1.933651949E0,6.447587967E0,3.831005096E-1,2.264940739E0,6.844568149E0
1.936146947E0,6.333660126E0,1.904249191E-1,2.326861382E0,6.750244153E0
1.938642033E0,6.056062698E0,1.140413284E-1,2.366924286E0,6.503170873E0
1.941136881E0,6.065153122E0,-4.570579529E-2,2.470349789E0,6.549106770E0
1.943631956E0,6.128051758E0,-1.985273361E-1,2.533238411E0,6.633982838E0
1.946126958E0,6.038520813E0,-2.745819092E-1,2.515478373E0,6.547271208E0
1.948621804E0,5.981533051E0,-3.843679428E-1,2.456492901E0,6.477718250E0
1.951116879E0,6.176736832E0,-6.470832825E-1,2.404227495E0,6.659662492E0
1.953611881E0,6.194433212E0,-8.375511169E-1,2.239950895E0,6.640020686E0
1.956106727E0,6.468205452E0,-1.139448166E0,2.126821041E0,6.903578176E0
1.958601802E0,6.518520355E0,-1.451149940E0,1.856468558E0,6.931336039E0
1.961096804E0,6.780846596E0,-1.914642811E0,1.667484283E0,7.240596763E0
1.963591650E0,7.068799973E0,-2.375909805E0,1.420972347E0,7.591577100E0
1.966086725E0,7.065479279E0,-2.845263958E0,1.133722544E0,7.700769522E0
1.968581727E0,7.032288551E0,-3.278143406E0,8.688558936E-1,7.807318171E0
1.971076802E0,7.210987091E0,-3.802838326E0,6.819232106E-1,8.180766066E0
1.973571650E0,7.086058140E0,-4.297648907E0,4.010232985E-1,8.297157692E0
1.976066648E0,7.148664474E0,-4.853719234E0,1.997717768E-1,8.643026260E0
1.978561725E0,6.778478622E0,-5.353940010E0,-2.689105272E-2,8.637891479E0
1.981056573E0,6.701080799E0,-5.910987377E0,-1.081836820E-1,8.936216166E0
1.983551571E0,6.379966259E0,-6.399898529E0,-2.564578056E-1,9.040378380E0
1.986046648E0,6.322385788E0,-6.893352509E0,-2.893649340E-1,9.358130311E0
1.988541492E0,6.205316544E0,-7.341360092E0,-3.106016815E-1,9.617587786E0
1.991036566E0,5.800841808E0,-7.727182388E0,-4.262976050E-1,9.671651513E0
1.993531568E0,5.586899281E0,-8.149402618E0,-3.854741752E-1,9.888113923E0
1.996026415E0,5.082103729E0,-8.570692062E0,-3.829267621E-1,9.971518122E0
1.998521510E0,4.861324310E0,-9.018630981E0,-3.190303445E-1,1.025036386E1
2.001016512E0,4.373385429E0,-9.380514145E0,-2.188678980E-1,1.035221952E1
2.003511358E0,3.884166718E0,-9.693272591E0,-1.206024289E-1,1.044321931E1
2.006006433E0,3.645662546E0,-9.953292847E0,9.897401929E-2,1.060040989E1
2.008501435E0,3.083131552E0,-1.013820457E1,2.880137861E-1,1.060055867E1
2.010996514E0,2.799258232E0,-1.025815201E1,5.108128190E-1,1.064549008E1
2.013491362E0,2.205109119E0,-1.033509541E1,6.987605095E-1,1.059079645E1
2.015986360E0,1.904664159E0,-1.038368893E1,8.939351439E-1,1.059470912E1
2.018481437E0,1.367628574E0,-1.038068867E1,1.099875808E0,1.052800228E1
2.020976285E0,1.223550439E0,-1.040067673E1,1.314506769E0,1.055457626E1
2.023471370E0,1.123119593E0,-1.040221786E1,1.570089340E0,1.057982583E1
2.025966372E0,7.751158476E-1,-1.046627235E1,1.780975223E0,1.064497695E1
2.028461218E0,7.702938318E-1,-1.058242035E1,2.053055763E0,1.080722032E1
2.030956293E0,4.664061069E-1,-1.075747013E1,2.275012493E0,1.100528873E1
2.033451295E0,4.806042910E-1,-1.096061325E1,2.538553953E0,1.126100704E1
2.035946151E0,2.316605449E-1,-1.122851753E1,2.701510429E0,1.155125236E1
2.038441226E0,-5.519056320E-2,-1.156151676E1,2.840423107E0,1.190544914E1
2.040936303E0,-3.039658070E-2,-1.185754204E1,2.936062336E0,1.221567391E1
2.043431305E0,-3.421392441E-1,-1.219247437E1,3.002869606E0,1.256147747E1
2.045926151E0,-4.083447456E-1,-1.247825146E1,3.049474716E0,1.285195708E1
2.048421235E0,-8.286107779E-1,-1.273122787E1,3.049066305E0,1.311745266E1
2.050916237E0,-9.915266037E-1,-1.288494682E1,3.073189259E0,1.328342847E1
2.053411083E0,-1.497070789E0,-1.303876019E1,3.031421185E0,1.346996669E1
2.055906081E0,-1.750263929E0,-1.308972073E1,2.960096836E0,1.353389766E1
2.058401158E0,-2.275935411E0,-1.319210815E1,2.894992352E0,1.369644407E1
2.060896221E0,-2.497969151E0,-1.322566986E1,2.868835926E0,1.376184627E1
2.063391069E0,-2.990712643E0,-1.336085987E1,2.795027733E0,1.397387271E1
2.065886067E0,-3.213254690E0,-1.341455650E1,2.763787746E0,1.406818590E1
2.068381144E0,-3.702218294E0,-1.357642174E1,2.750194550E0,1.433838267E1
2.070875992E0,-3.952777863E0,-1.365576553E1,2.797744274E0,1.448902199E1
2.073370985E0,-4.464047432E0,-1.379009819E1,2.777270794E0,1.475831158E1
2.075866062E0,-4.658425331E0,-1.372274780E1,2.786434412E0,1.475733548E1
2.078360910E0,-5.166957855E0,-1.371973991E1,2.731095076E0,1.491266566E1
2.080855985E0,-5.498872757E0,-1.353848076E1,2.750517607E0,1.486921013E1
2.083350987E0,-6.124282837E0,-1.343087578E1,2.693786144E0,1.500505742E1
2.085845828E0,-6.536095142E0,-1.316722965E1,2.677265644E0,1.494202890E1
2.088340903E0,-6.886353970E0,-1.291365242E1,2.705917597E0,1.488308704E1
2.090835905E0,-7.405110359E0,-1.279537010E1,2.695852041E0,1.502746731E1
2.093330752E0,-7.706773281E0,-1.261220551E1,2.728035927E0,1.503011185E1
2.095825813E0,-8.174768448E0,-1.259266663E1,2.732981205E0,1.526012052E1
2.098320815E0,-8.578748703E0,-1.256703949E1,2.710189342E0,1.545543714E1
2.100815661E0,-8.755380630E0,-1.243750095E1,2.764246941E0,1.545927492E1
2.103310736E0,-9.116761208E0,-1.238899612E1,2.738810539E0,1.562381653E1
2.105805738E0,-9.292287827E0,-1.222420311E1,2.742951870E0,1.559812616E1
2.108300818E0,-9.595321655E0,-1.214042664E1,2.607874632E0,1.569271062E1
2.110795666E0,-9.728420258E0,-1.197103691E1,2.469609022E0,1.562199904E1
2.113290664E0,-9.941566467E0,-1.189982128E1,2.229701996E0,1.566563313E1
2.115785741E0,-1.002184105E1,-1.175456142E1,2.033232212E0,1.558014909E1
2.118280617E0,-1.004877949E1,-1.161540985E1,1.845519781E0,1.546937809E1
2.120775692E0,-1.012864399E1,-1.154830551E1,1.539095879E0,1.543766839E1
2.123270694E0,-1.014256954E1,-1.149215317E1,1.191735268E0,1.537405393E1
2.125765540E0,-1.004956818E1,-1.135856247E1,9.480651617E-1,1.519570957E1
2.128260606E0,-9.959524155E0,-1.129937744E1,5.921343565E-1,1.507377441E1
2.130755608E0,-9.772562027E0,-1.116526222E1,2.989912033E-1,1.484100552E1
2.133250454E0,-9.627237320E0,-1.112268639E1,-5.269396305E-2,1.471056177E1
2.135745529E0,-9.407317162E0,-1.101318550E1,-3.116164207E-1,1.448740749E1
2.138240531E0,-9.196636200E0,-1.090502644E1,-6.528507471E-1,1.428019373E1
2.140735586E0,-8.900024414E0,-1.071920395E1,-8.773611784E-1,1.395999751E1
2.143230434E0,-8.643610001E0,-1.055734158E1,-1.159003973E0,1.369352932E1
2.145725509E0,-8.324310303E0,-1.034900093E1,-1.331725359E0,1.334801314E1
2.148220511E0,-7.966138840E0,-1.013298893E1,-1.467570782E0,1.297268656E1
2.150715357E0,-7.621702671E0,-9.955143929E0,-1.723222017E0,1.265562074E1
2.153210336E0,-7.281182766E0,-9.814354897E0,-1.835543871E0,1.235744334E1
2.155705413E0,-6.947076797E0,-9.669863701E0,-1.957136154E0,1.206642126E1
2.158200261E0,-6.531467915E0,-9.528086662E0,-2.077027559E0,1.173705892E1
2.160695259E0,-6.148160458E0,-9.386541367E0,-2.145003796E0,1.142401318E1
2.163190336E0,-5.744034290E0,-9.247317314E0,-2.248811245E0,1.111593268E1
2.165685199E0,-5.352730751E0,-9.144447327E0,-2.258368492E0,1.083387611E1
2.168180274E0,-4.914424419E0,-9.002090454E0,-2.264480352E0,1.050319338E1
2.170675276E0,-4.521014690E0,-8.869109154E0,-2.224727154E0,1.020049420E1
2.173170122E0,-4.099671841E0,-8.724739075E0,-2.235019207E0,9.895640049E0
2.175665197E0,-3.763229847E0,-8.598950386E0,-2.195190191E0,9.639642452E0
2.178160214E0,-3.374989986E0,-8.426350594E0,-2.214044571E0,9.343229372E0
2.180655060E0,-3.050107956E0,-8.277091026E0,-2.135345459E0,9.075962463E0
2.183150135E0,-2.691439152E0,-8.062824249E0,-2.092279673E0,8.753891352E0
2.185645137E0,-2.381850243E0,-7.863768578E0,-1.905464411E0,8.434622780E0
2.188140212E0,-2.108956814E0,-7.650033474E0,-1.856950045E0,8.149783707E0
2.190635066E0,-1.941101074E0,-7.504846573E0,-1.846624374E0,7.968727442E0
2.193130140E0,-1.832307339E0,-7.344364643E0,-1.842473030E0,7.790490938E0
2.195625142E0,-1.682415009E0,-7.166055679E0,-1.910040617E0,7.604678127E0
2.198120217E0,-1.547448635E0,-7.006546021E0,-1.926457405E0,7.429503520E0
2.200614989E0,-1.451918125E0,-6.870090485E0,-1.917437077E0,7.278926738E0
2.203110049E0,-1.308770657E0,-6.729693890E0,-1.985146999E0,7.137399322E0
2.205605125E0,-1.200311184E0,-6.651340961E0,-1.998041391E0,7.047925434E0
2.208099974E0,-1.060054302E0,-6.562077045E0,-2.070019960E0,6.962007822E0
2.210594972E0,-9.925622940E-1,-6.540615559E0,-2.083228588E0,6.935753250E0
2.213090049E0,-9.213519096E-1,-6.507555962E0,-2.103460073E0,6.900849094E0
2.215584902E0,-8.825583458E-1,-6.554412842E0,-2.133375406E0,6.949138620E0
2.218079900E0,-8.267126083E-1,-6.580828667E0,-2.205511570E0,6.989638114E0
2.220574977E0,-8.584728241E-1,-6.620906353E0,-2.267251730E0,7.050801864E0
2.223069825E0,-8.467411995E-1,-6.661308765E0,-2.348818302E0,7.113856376E0
2.225564900E0,-8.943047523E-1,-6.705367088E0,-2.421261787E0,7.185000864E0
2.228059888E0,-9.214105606E-1,-6.716219425E0,-2.503883123E0,7.226758020E0
2.230554734E0,-9.994463921E-1,-6.734795094E0,-2.587503910E0,7.283648435E0
2.233049809E0,-1.086371422E0,-6.717384338E0,-2.641810179E0,7.299494245E0
2.235544811E0,-1.143429279E0,-6.618395329E0,-2.673692703E0,7.229053874E0
2.238039895E0,-1.272293568E0,-6.572529316E0,-2.733537436E0,7.231120207E0
2.240534743E0,-1.487818241E0,-6.582657814E0,-2.824754715E0,7.316025302E0
2.243029741E0,-1.694788456E0,-6.557579994E0,-2.981930733E0,7.400410407E0
2.245524818E0,-2.039757252E0,-6.441774845E0,-3.150238514E0,7.455271658E0
2.248019666E0,-2.316310883E0,-6.362075329E0,-3.100362778E0,7.446713903E0
2.250514688E0,-2.592224598E0,-6.332245350E0,-3.215577126E0,7.560217972E0
2.253009765E0,-2.849029064E0,-6.297843933E0,-3.420062542E0,7.712109478E0
2.255504613E0,-3.102226257E0,-6.373873711E0,-3.655152321E0,7.975601063E0
2.257999611E0,-3.248540401E0,-6.421411991E0,-3.896211147E0,8.183398316E0
2.260494688E0,-3.407793522E0,-6.545225620E0,-4.133597374E0,8.458112222E0
2.262989536E0,-3.533424377E0,-6.654290676E0,-4.435858250E0,8.743083589E0
2.265484611E0,-3.571719170E0,-6.719890118E0,-4.702464104E0,8.945796201E0
2.267979613E0,-3.553469658E0,-6.721829891E0,-4.943344593E0,9.069002120E0
2.270474459E0,-3.555107594E0,-6.742524624E0,-5.257243156E0,9.259537457E0
2.272969510E0,-3.455564022E0,-6.733360767E0,-5.514241219E0,9.364076364E0
2.275464512E0,-3.339913845E0,-6.766346455E0,-5.750224113E0,9.487019879E0
2.277959358E0,-3.107670307E0,-6.713342190E0,-5.911828995E0,9.469757133E0
2.280454433E0,-2.887988091E0,-6.715609074E0,-6.144867897E0,9.549831512E0
2.282949435E0,-2.531227589E0,-6.632563591E0,-6.362661362E0,9.533177461E0
2.285444292E0,-2.168553829E0,-6.586254597E0,-6.582782745E0,9.561088013E0
2.287939366E0,-1.728257656E0,-6.503856182E0,-6.727123260E0,9.515314347E0
2.290434368E0,-1.349433422E0,-6.512413025E0,-6.864955425E0,9.558248111E0
2.292929443E0,-8.957076073E-1,-6.463338375E0,-7.000543594E0,9.569986713E0
2.295424306E0,-5.619621277E-1,-6.528660297E0,-7.108188152E0,9.667758040E0
2.297919304E0,-2.106070518E-1,-6.494072437E0,-7.196992397E0,9.696083318E0
2.300414380E0,2.739572525E-2,-6.600776196E0,-7.402733326E0,9.918238634E0
2.302909229E0,3.001832962E-1,-6.566522598E0,-7.506697655E0,9.977967665E0
2.305404304E0,4.455842972E-1,-6.605917454E0,-7.636915207E0,1.010738169E1
2.307899301E0,6.179776192E-1,-6.633116722E0,-7.760933399E0,1.022801159E1
2.310394375E0,8.520374298E-1,-6.528953075E0,-7.813638687E0,1.021793255E1
2.312889224E0,1.148638725E0,-6.393682957E0,-7.812612057E0,1.016048522E1
2.315384222E0,1.333941936E0,-6.432371140E0,-7.897328377E0,1.027241914E1
2.317879070E0,1.533992290E0,-6.464937210E0,-7.967246056E0,1.037427372E1
2.320374145E0,1.843547583E0,-6.379198551E0,-7.886887550E0,1.030998725E1
2.322869147E0,2.148557663E0,-6.299979687E0,-7.788282394E0,1.024516407E1
2.325364222E0,2.313627243E0,-6.403271198E0,-7.731183052E0,1.030174473E1
2.327859070E0,2.643198013E0,-6.353422642E0,-7.545034409E0,1.021175887E1
2.330354150E0,2.810876369E0,-6.481927872E0,-7.445168495E0,1.026386617E1
2.332849152E0,3.059380054E0,-6.468101501E0,-7.202720642E0,1.015260203E1
2.335343998E0,3.156168938E0,-6.600015640E0,-7.042046070E0,1.015440898E1
2.337838996E0,3.186926842E0,-6.725360870E0,-6.790353775E0,1.007451666E1
2.340334073E0,3.418976784E0,-6.734360695E0,-6.462304115E0,9.939939170E0
2.342828911E0,3.631082058E0,-6.682409763E0,-5.961574554E0,9.663318701E0
2.345323986E0,3.729316473E0,-6.783287048E0,-5.658390045E0,9.588438999E0
2.347818988E0,4.054256916E0,-6.729577065E0,-5.218882561E0,9.431910824E0
2.350314063E0,4.258306026E0,-6.825946808E0,-4.941337109E0,9.441585273E0
2.352808911E0,4.695554733E0,-6.743017197E0,-4.513315201E0,9.374781558E0
2.355303909E0,5.044833183E0,-6.803775311E0,-4.213450432E0,9.460172560E0
2.357798986E0,5.655272961E0,-6.650767803E0,-3.771773338E0,9.510052510E0
2.360293834E0,6.114281178E0,-6.629334450E0,-3.470041037E0,9.663006487E0
2.362788909E0,6.793829441E0,-6.364814758E0,-2.955035210E0,9.767252350E0
2.365283897E0,7.198040485E0,-6.167933941E0,-2.629462957E0,9.837137357E0
2.367778743E0,7.763295174E0,-5.795515537E0,-2.115558624E0,9.916266464E0
2.370273818E0,8.211984634E0,-5.651654243E0,-1.804841518E0,1.013091014E1
2.372768820E0,8.717726707E0,-5.488016605E0,-1.404968262E0,1.039668317E1
2.375263666E0,9.469094276E0,-5.127877235E0,-7.862520218E-1,1.079708588E1
2.377758736E0,1.026412964E1,-4.742454052E0,-1.977405548E-1,1.130850693E1
2.380253738E0,1.075229454E1,-4.524014950E0,1.702511311E-1,1.166651339E1
2.382748813E0,1.157721615E1,-4.216595650E0,7.087085247E-1,1.234155097E1
2.385243661E0,1.223045063E1,-4.132388115E0,9.127688408E-1,1.294193576E1
2.387738659E0,1.312915230E1,-4.052223682E0,1.300580382E0,1.380169070E1
2.390233750E0,1.381072521E1,-4.198402882E0,1.475477695E0,1.450998801E1
2.392728598E0,1.464925289E1,-4.311361313E0,1.826758385E0,1.537938532E1
2.395223673E0,1.519595814E1,-4.584470749E0,1.990475893E0,1.599676561E1
2.397718675E0,1.586711121E1,-4.775193214E0,2.329296827E0,1.673300069E1
2.400213522E0,1.620541382E1,-5.040181637E0,2.456203938E0,1.714793882E1
2.402708568E0,1.664855576E1,-5.151461601E0,2.810855865E0,1.765256004E1
2.405203570E0,1.671715164E1,-5.281819820E0,2.988216400E0,1.778454995E1
2.407698417E0,1.692934799E1,-5.270724773E0,3.375656128E0,1.804933288E1
2.410193492E0,1.679974365E1,-5.268451214E0,3.553334236E0,1.796146289E1
2.412688494E0,1.659042931E1,-5.251656055E0,3.784646511E0,1.780858740E1
2.415183359E0,1.641676521E1,-5.250196457E0,4.181716919E0,1.773588169E1
2.417678434E0,1.572389889E1,-5.341197968E0,4.266827583E0,1.714570528E1
2.420173436E0,1.525184917E1,-5.429247856E0,4.694777489E0,1.685635106E1
2.422668511E0,1.462484932E1,-5.496297836E0,5.152877331E0,1.645137235E1
2.425163344E0,1.386923027E1,-5.590884686E0,5.654774666E0,1.598718288E1
2.427658342E0,1.286418247E1,-5.692507744E0,6.086072922E0,1.532749551E1
2.430153419E0,1.193538570E1,-5.743391037E0,6.736216068E0,1.485989837E1
2.432648267E0,1.074000168E1,-5.808000565E0,7.232803345E0,1.419133365E1
2.435143265E0,9.815176964E0,-5.877834320E0,7.923549175E0,1.391651058E1
2.437638333E0,9.065773010E0,-5.952705383E0,8.697392464E0,1.390207097E1
2.440133181E0,8.328100204E0,-5.988267422E0,9.463977814E0,1.395648508E1
2.442628256E0,7.961638451E0,-6.019783020E0,1.036716366E1,1.439109297E1
2.445123258E0,7.525606632E0,-6.051267624E0,1.120183849E1,1.478965113E1
2.447618333E0,7.384108067E0,-6.080370903E0,1.205727196E1,1.539070399E1
2.450113176E0,7.171204567E0,-5.986665249E0,1.274476433E1,1.580175160E1
2.452608174E0,7.368797779E0,-5.709615231E0,1.334181404E1,1.627583757E1
2.455103022E0,7.675365925E0,-5.340525627E0,1.375314426E1,1.663073760E1
2.457598097E0,8.352887154E0,-5.060397625E0,1.410317230E1,1.715452759E1
2.460093099E0,8.981436729E0,-4.920648575E0,1.422513294E1,1.752807449E1
2.462588212E0,9.630864143E0,-4.969359398E0,1.420838070E1,1.786969947E1
2.465083060E0,1.035968208E1,-5.189246178E0,1.399261475E1,1.816712845E1
2.467578058E0,1.081215954E1,-5.390873909E0,1.381085205E1,1.834949454E1
2.470073135E0,1.107987881E1,-5.502720833E0,1.343517685E1,1.826328634E1
2.472567983E0,1.098934937E1,-5.471430779E0,1.276927853E1,1.771318233E1
2.475063058E0,1.042809486E1,-5.233951092E0,1.184315300E1,1.662527231E1
2.477558060E0,9.822530746E0,-4.847393990E0,1.061951828E1,1.525626125E1
2.480052906E0,9.051782608E0,-4.373159409E0,9.445865631E0,1.379433467E1
2.482547981E0,8.360627174E0,-3.897241592E0,8.331743240E0,1.243006533E1
2.485042983E0,7.899326324E0,-3.584946156E0,7.194225311E0,1.126978585E1
2.487537843E0,7.535371780E0,-3.397956848E0,6.174961567E0,1.031785292E1
2.490032918E0,7.098955631E0,-3.305626869E0,5.348093987E0,9.482850275E0
2.492527920E0,6.825738907E0,-3.318509579E0,4.374415874E0,8.760064594E0
2.495022995E0,6.406175613E0,-3.306022167E0,3.526025772E0,8.025068617E0
2.497517834E0,5.942645550E0,-3.330229759E0,2.763661385E0,7.351414192E0
2.500012909E0,5.517467022E0,-3.364029884E0,1.883935452E0,6.731147910E0
2.502507911E0,5.014853477E0,-3.481758118E0,1.083499074E0,6.200432665E0
2.505002758E0,4.324889660E0,-3.526040554E0,5.579944253E-1,5.607939937E0
2.507497756E0,3.533160925E0,-3.588035583E0,1.052204370E-1,5.036695029E0
2.509992808E0,2.855048895E0,-3.720448017E0,-3.911125660E-1,4.705954386E0
2.512487657E0,1.966162682E0,-3.767431736E0,-6.808316708E-1,4.303820319E0
2.514982732E0,1.168990374E0,-3.893596649E0,-9.354690313E-1,4.171538765E0
2.517477734E0,3.539195061E-1,-3.999161243E0,-1.073390245E0,4.155805131E0
2.519972809E0,-6.327600479E-1,-4.039172173E0,-9.926806688E-1,4.207221414E0
2.522467580E0,-1.450668097E0,-4.171092033E0,-9.110691547E-1,4.509156649E0
2.524962655E0,-2.361964703E0,-4.221257687E0,-5.691488981E-1,4.870505537E0
2.527457732E0,-3.186574697E0,-4.274338245E0,-2.087033987E-1,5.335520860E0
2.529952580E0,-3.621197701E0,-4.387556553E0,1.075084209E-1,5.689928238E0
2.532447592E0,-3.879894257E0,-4.547576904E0,4.405938387E-1,5.994010183E0
2.534942669E0,-4.275443077E0,-4.626649857E0,7.924528122E-1,6.349274278E0
2.537437517E0,-4.363949299E0,-4.922790527E0,1.084324837E0,6.667359328E0
2.539932592E0,-4.408948898E0,-5.353890419E0,1.306324720E0,7.057581546E0
2.542427594E0,-4.641195774E0,-5.699898243E0,1.664614320E0,7.536609253E0
2.544922435E0,-4.817212105E0,-5.996725082E0,1.970914364E0,7.940450088E0
2.547417510E0,-4.827416420E0,-6.103357792E0,2.144566536E0,8.071808425E0
2.549912512E0,-4.131385803E0,-6.046383858E0,2.146474600E0,7.631150609E0
2.552407358E0,-2.967395306E0,-5.744441986E0,2.029403210E0,6.776616119E0
2.554902433E0,-1.662311792E0,-5.155864716E0,1.672963738E0,5.669658643E0
2.557397406E0,2.403402328E-1,-4.760216713E0,1.142747760E0,4.901356855E0
2.559892481E0,2.049367428E0,-4.354198456E0,5.303391218E-1,4.841509127E0
2.562387329E0,4.174255371E0,-4.386196613E0,-4.652631283E-2,6.055187308E0
2.564882327E0,5.935390949E0,-4.449488163E0,-7.131187916E-1,7.452204308E0
2.567377404E0,7.827624321E0,-4.834554672E0,-1.384974718E0,9.303911885E0
2.569872233E0,9.215711594E0,-4.993968487E0,-2.251991987E0,1.072103210E1
2.572367231E0,1.061108971E1,-5.224941254E0,-3.161223173E0,1.224289867E1
2.574862308E0,1.147080135E1,-5.034382820E0,-4.320910454E0,1.325120980E1
2.577357156E0,1.227452469E1,-4.935079575E0,-5.488265991E0,1.432271030E1
