"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.236309986E0,-5.864423752E0,-5.502925396E0,-4.150664806E0,9.049954264E0
4.238804757E0,-5.837524891E0,-5.440207481E0,-4.310555935E0,9.069368598E0
4.241299755E0,-5.809403419E0,-5.431752205E0,-4.431255341E0,9.104346434E0
4.243794526E0,-5.772479534E0,-5.362020493E0,-4.610270977E0,9.128383330E0
4.246289356E0,-5.707544327E0,-5.312399387E0,-4.780102253E0,9.145874865E0
4.248784356E0,-5.557506561E0,-5.323398590E0,-4.920579433E0,9.134361154E0
4.251279204E0,-5.384750366E0,-5.289803505E0,-5.101459503E0,9.110567858E0
4.253773973E0,-5.131631374E0,-5.251531601E0,-5.255195618E0,9.029357989E0
4.256268971E0,-4.872070312E0,-5.208758354E0,-5.467980385E0,8.987048582E0
4.258763718E0,-4.575670242E0,-5.135062218E0,-5.657515049E0,8.905790177E0
4.261258562E0,-4.252351761E0,-5.044280052E0,-5.841298103E0,8.811811407E0
4.263753334E0,-3.903649807E0,-4.985261917E0,-5.978114605E0,8.707994742E0
4.266248332E0,-3.548348427E0,-4.889521599E0,-6.112803936E0,8.594449952E0
4.268743180E0,-3.177112579E0,-4.829228878E0,-6.235136509E0,8.502495115E0
4.271237944E0,-2.792065620E0,-4.774446964E0,-6.380712509E0,8.444197201E0
4.273732942E0,-2.434069395E0,-4.723407269E0,-6.522389412E0,8.412896866E0
4.276227713E0,-2.078072071E0,-4.649768829E0,-6.646842480E0,8.373723703E0
4.278722557E0,-1.768878937E0,-4.583019257E0,-6.776939392E0,8.370179551E0
4.281217557E0,-1.490293741E0,-4.450749397E0,-6.869365215E0,8.319755050E0
4.283712315E0,-1.225537896E0,-4.305282593E0,-6.973488808E0,8.286552208E0
4.286207084E0,-9.686667919E-1,-4.154787540E0,-6.991502762E0,8.190341002E0
4.288702159E0,-7.253229618E-1,-3.957592964E0,-6.990641594E0,8.065835689E0
4.291196930E0,-4.448740482E-1,-3.790359497E0,-6.993171692E0,7.966755196E0
4.293691776E0,-1.882536411E-1,-3.605217934E0,-6.995094299E0,7.871745679E0
4.296186536E0,1.197600365E-1,-3.460327625E0,-6.990895748E0,7.801335341E0
4.298681305E0,4.413607121E-1,-3.282941818E0,-6.994328499E0,7.739065668E0
4.301176303E0,7.794420719E-1,-3.119476318E0,-6.962903500E0,7.669464622E0
4.303671151E0,1.061871529E0,-2.948066711E0,-6.947181702E0,7.621154904E0
4.306165920E0,1.352251053E0,-2.763289452E0,-6.920598030E0,7.573574361E0
4.308660928E0,1.596899271E0,-2.535981655E0,-6.848712444E0,7.475704140E0
4.311155699E0,1.805667162E0,-2.383352757E0,-6.835927010E0,7.461280208E0
4.313650544E0,2.010597944E0,-2.161347389E0,-6.890539169E0,7.496229497E0
4.316145544E0,2.262229443E0,-2.014030457E0,-6.938149452E0,7.570463563E0
4.318640315E0,2.472032070E0,-1.841608047E0,-7.025640011E0,7.672162688E0
4.321135168E0,2.719245672E0,-1.708939552E0,-7.120287418E0,7.811098792E0
4.323629939E0,2.879970551E0,-1.530426979E0,-7.223867416E0,7.925950893E0
4.326124937E0,3.102588177E0,-1.376952648E0,-7.221468925E0,7.979452702E0
4.328619785E0,3.194348335E0,-1.198081017E0,-7.164684296E0,7.935487412E0
4.331114555E0,3.257222414E0,-1.089736462E0,-7.165997505E0,7.946605795E0
4.333609553E0,3.275588989E0,-9.327116013E-1,-7.268121719E0,8.026520260E0
4.336104324E0,3.368782282E0,-8.300828934E-1,-7.292682648E0,8.075948977E0
4.338599168E0,3.350653887E0,-6.919751167E-1,-7.353146553E0,8.110146439E0
4.341094168E0,3.276738167E0,-5.643663406E-1,-7.466039658E0,8.172959718E0
4.343588963E0,3.287876368E0,-5.116605759E-1,-7.591342449E0,8.288570910E0
4.346083807E0,3.274646997E0,-4.749121666E-1,-7.775893688E0,8.450643595E0
4.348578807E0,3.174514771E0,-3.778185844E-1,-7.990938187E0,8.606705759E0
4.351073579E0,3.228872776E0,-4.046068192E-1,-8.153871536E0,8.779233857E0
4.353568423E0,3.181585789E0,-3.524479866E-1,-8.386134148E0,8.976299553E0
4.356063242E0,3.255900860E0,-3.806161880E-1,-8.561677933E0,9.167774436E0
4.358558240E0,3.269577503E0,-3.323111534E-1,-8.746042252E0,9.343116333E0
4.361053011E0,3.439351082E0,-3.458485603E-1,-8.862329483E0,9.512603795E0
4.363547855E0,3.488147259E0,-3.108029366E-1,-9.037754059E0,9.692510933E0
4.366042627E0,3.662163258E0,-3.500156403E-1,-9.141419411E0,9.853907830E0
4.368537731E0,3.770129681E0,-2.988829613E-1,-9.282344818E0,1.002322973E1
4.371032502E0,3.974190712E0,-3.388428688E-1,-9.372911453E0,1.018628860E1
4.373527500E0,4.146618366E0,-3.233799934E-1,-9.493204117E0,1.036435926E1
4.376022271E0,4.468310833E0,-4.051790237E-1,-9.597639084E0,1.059455746E1
4.378517115E0,4.756771088E0,-3.845620155E-1,-9.750502586E0,1.085573857E1
4.381011910E0,5.238366604E0,-4.840807915E-1,-9.849189758E0,1.116608068E1
4.383506908E0,5.639263153E0,-5.042018890E-1,-1.003439713E1,1.152148576E1
4.386001680E0,6.203469276E0,-6.848597527E-1,-1.007926559E1,1.185511109E1
4.388496524E0,6.634902477E0,-7.076888084E-1,-1.014889908E1,1.214590082E1
4.390991524E0,7.172425747E0,-8.757739067E-1,-1.012213612E1,1.243657150E1
4.393486305E0,7.594025135E0,-8.970370293E-1,-1.012164497E1,1.268548738E1
4.395981149E0,8.151584625E0,-1.066697121E0,-1.002264404E1,1.296300769E1
4.398475921E0,8.607763290E0,-1.074510574E0,-9.973066330E0,1.321779913E1
4.400970919E0,9.125036240E0,-1.232083321E0,-9.759252548E0,1.341742621E1
4.403465690E0,9.485346794E0,-1.264188766E0,-9.595888138E0,1.355179125E1
4.405960534E0,9.936050415E0,-1.447520256E0,-9.240097046E0,1.364550498E1
4.408455534E0,1.018312263E1,-1.484189034E0,-8.958217621E0,1.364362366E1
4.410950305E0,1.046617889E1,-1.668385029E0,-8.485755920E0,1.357690918E1
4.413445149E0,1.058803558E1,-1.687755585E0,-8.107263565E0,1.344182796E1
4.415939940E0,1.073507118E1,-1.866651058E0,-7.563241005E0,1.326381370E1
4.418434938E0,1.071055412E1,-1.870113373E0,-7.090745926E0,1.298044573E1
4.420929786E0,1.074242878E1,-2.028805733E0,-6.460801601E0,1.269873167E1
4.423424555E0,1.068160152E1,-2.039090157E0,-5.938761234E0,1.239045539E1
4.425919553E0,1.060763931E1,-2.054226637E0,-5.394875526E0,1.207669412E1
4.428414305E0,1.058436775E1,-2.289455175E0,-4.668231487E0,1.179249045E1
4.430909149E0,1.056522274E1,-2.477557898E0,-3.877962828E0,1.152392383E1
4.433404149E0,1.049258232E1,-2.512564898E0,-3.238069296E0,1.126465086E1
4.435898921E0,1.050270844E1,-2.721317530E0,-2.422227383E0,1.111663794E1
4.438393765E0,1.046522808E1,-2.783736467E0,-1.745658398E0,1.096893389E1
4.440888793E0,1.047182465E1,-2.996619225E0,-9.014396667E-1,1.092938386E1
4.443383564E0,1.046443176E1,-3.013988733E0,-2.036576271E-1,1.089173708E1
4.445878408E0,1.048012543E1,-3.007580757E0,5.105400085E-1,1.091509148E1
4.448373179E0,1.052281666E1,-3.173619509E0,1.356187820E0,1.107432962E1
4.450868177E0,1.059581470E1,-3.315762281E0,2.182425976E0,1.131497026E1
4.453363036E0,1.064470387E1,-3.300214291E0,2.888301849E0,1.151275042E1
4.455858034E0,1.070621872E1,-3.453567505E0,3.659399986E0,1.182968537E1
4.458352805E0,1.076298332E1,-3.477831841E0,4.252759457E0,1.208400130E1
4.460847574E0,1.083838081E1,-3.483542919E0,4.861132622E0,1.237886022E1
4.463342399E0,1.093642044E1,-3.628243446E0,5.512080669E0,1.277311535E1
4.465837170E0,1.105768585E1,-3.773187876E0,6.170931816E0,1.321324194E1
4.468332168E0,1.113887596E1,-3.767154694E0,6.742039204E0,1.355437585E1
4.470827017E0,1.124429989E1,-3.857231617E0,7.344904900E0,1.397355158E1
4.473321786E0,1.129021168E1,-3.839624166E0,7.846889019E0,1.427533750E1
4.475816793E0,1.132272911E1,-3.910781145E0,8.380734444E0,1.461968240E1
4.478311641E0,1.130160904E1,-3.848771334E0,8.822633743E0,1.484514311E1
4.480806410E0,1.134922791E1,-3.921978951E0,9.284471512E0,1.517854750E1
4.483301408E0,1.127538109E1,-3.912657976E0,9.650894165E0,1.534870904E1
4.485796180E0,1.118716431E1,-3.946018457E0,9.978768349E0,1.550159749E1
4.488291044E0,1.070917702E1,-3.343389034E0,9.973793030E0,1.501137136E1
4.490785815E0,1.049485588E1,-3.456705093E0,1.031858730E1,1.511833503E1
4.493280813E0,1.047381592E1,-3.751239538E0,1.056374264E1,1.534161910E1
4.495775661E0,1.043247223E1,-3.994460106E0,1.078146935E1,1.552521399E1
4.498270430E0,1.033009338E1,-4.216970444E0,1.094849396E1,1.563212042E1
4.500765413E0,1.030091667E1,-4.575376034E0,1.110124779E1,1.582026082E1
4.503260185E0,1.017823124E1,-4.747559547E0,1.114138031E1,1.581979987E1
4.505755029E0,9.894129753E0,-4.661609650E0,1.105242920E1,1.554929578E1
4.508250029E0,9.465130806E0,-4.457609653E0,1.087332916E1,1.508934300E1
4.510744800E0,8.858283997E0,-4.264040947E0,1.082771683E1,1.462500230E1
4.513239644E0,8.333974838E0,-4.062121391E0,1.062119102E1,1.409842777E1
4.515734415E0,7.835773468E0,-3.934079170E0,1.042675591E1,1.362327286E1
4.518229413E0,7.419307709E0,-3.955137730E0,1.024684238E1,1.325469804E1
4.520724262E0,7.120131969E0,-4.028937817E0,9.901224136E0,1.284378677E1
4.523219031E0,6.855139256E0,-4.206167698E0,9.603876114E0,1.252674009E1
4.525714029E0,6.686834812E0,-4.343733311E0,9.213121414E0,1.218455519E1
4.528208800E0,6.518352032E0,-4.499321938E0,8.899320602E0,1.191346794E1
4.530703644E0,6.361936569E0,-4.554520130E0,8.532425880E0,1.157670860E1
4.533198644E0,6.206633091E0,-4.638318062E0,8.241334915E0,1.131175892E1
4.535693415E0,6.029100895E0,-4.626130581E0,7.946284294E0,1.099520695E1
4.538188217E0,5.850332260E0,-4.676550388E0,7.737653732E0,1.076883449E1
4.540682988E0,5.636688232E0,-4.687991619E0,7.502402782E0,1.048978394E1
4.543177986E0,5.439568996E0,-4.748657227E0,7.356047153E0,1.030776824E1
4.545672834E0,5.245071888E0,-4.846222878E0,7.252952099E0,1.017850527E1
4.548167593E0,4.992304802E0,-4.867147446E0,7.210345745E0,1.003002080E1
4.550662591E0,4.706589222E0,-4.880919933E0,7.270505428E0,9.941610065E0
4.553157362E0,4.459526062E0,-4.953635693E0,7.398692608E0,9.958239381E0
4.555652207E0,4.160012722E0,-4.938371658E0,7.637672424E0,1.000136293E1
4.558147207E0,3.914802074E0,-4.974287033E0,7.905014992E0,1.012711552E1
4.560641940E0,3.646408558E0,-4.971140385E0,8.223766327E0,1.027807690E1
4.563136784E0,3.411108494E0,-5.043751240E0,8.545835495E0,1.049315930E1
4.565631555E0,3.113986969E0,-5.049784184E0,8.897464752E0,1.069402236E1
4.568126553E0,2.902462959E0,-5.123657227E0,9.283175468E0,1.099333896E1
4.570621386E0,2.625482559E0,-5.132975578E0,9.689710617E0,1.127524229E1
4.573116156E0,2.438311577E0,-5.226855278E0,1.005558395E1,1.159224517E1
4.575611154E0,2.233937263E0,-5.339372635E0,1.041504955E1,1.191522694E1
4.578105925E0,2.011113167E0,-5.341955185E0,1.072577667E1,1.215003484E1
4.580600769E0,1.772453785E0,-5.361756325E0,1.104944992E1,1.240888258E1
4.583095774E0,1.635907173E0,-5.551377773E0,1.138230515E1,1.276913693E1
4.585590545E0,1.406294823E0,-5.606283188E0,1.165098381E1,1.300590251E1
4.588085389E0,1.299904823E0,-5.775844097E0,1.190815926E1,1.329866100E1
4.590580161E0,1.108264923E0,-5.830845356E0,1.210396767E1,1.348083981E1
4.593075159E0,1.026191235E0,-5.980287552E0,1.228384972E1,1.370072522E1
4.595570017E0,8.182916641E-1,-6.007287502E0,1.235179901E1,1.375950737E1
4.598064786E0,6.720070839E-1,-6.143954277E0,1.233810425E1,1.379958637E1
4.600559784E0,3.784532547E-1,-6.153800964E0,1.220568657E1,1.367447541E1
4.603054555E0,1.552205086E-1,-6.318905354E0,1.206429100E1,1.361983023E1
4.605549399E0,-6.913232803E-2,-6.505570889E0,1.187263680E1,1.353834319E1
4.608044389E0,-4.135375023E-1,-6.550812721E0,1.157717133E1,1.330845808E1
4.610539161E0,-7.458190918E-1,-6.592781067E0,1.124336052E1,1.305504363E1
4.613034005E0,-9.306077957E-1,-6.799501419E0,1.096540833E1,1.293597426E1
4.615528776E0,-1.233740091E0,-6.843711376E0,1.057949257E1,1.266033819E1
4.618023803E0,-1.403417587E0,-7.068866253E0,1.018221855E1,1.247461525E1
4.620518651E0,-1.685101748E0,-7.134736061E0,9.713447571E0,1.216943262E1
4.623013421E0,-1.832425117E0,-7.340935230E0,9.269091606E0,1.196508132E1
4.625508419E0,-2.088731050E0,-7.386661530E0,8.725202560E0,1.162130482E1
4.628003190E0,-2.235462904E0,-7.558077335E0,8.249631882E0,1.140956851E1
4.630498010E0,-2.500876427E0,-7.544232368E0,7.696368217E0,1.106363000E1
4.632993010E0,-2.673055172E0,-7.670514107E0,7.223754406E0,1.087035594E1
4.635487781E0,-2.958092690E0,-7.636439800E0,6.606097698E0,1.052169435E1
4.637982625E0,-3.103283644E0,-7.737229347E0,6.112516403E0,1.033721162E1
4.640477383E0,-3.402631998E0,-7.641214848E0,5.472825527E0,9.995893562E0
4.642972381E0,-3.560820580E0,-7.693427563E0,4.883969784E0,9.783733015E0
4.645467229E0,-3.836240530E0,-7.523849964E0,4.070606232E0,9.375227719E0
4.647961998E0,-3.986865282E0,-7.585768700E0,3.531743526E0,9.268883098E0
4.650456996E0,-4.291066647E0,-7.466343880E0,2.920461655E0,9.093329433E0
4.652951795E0,-4.466289997E0,-7.508329868E0,2.456229687E0,9.075011186E0
4.655446639E0,-4.766379833E0,-7.354374886E0,1.883905888E0,8.964056451E0
4.657941639E0,-4.936709881E0,-7.365867138E0,1.480879307E0,8.990000371E0
4.660436411E0,-5.198510170E0,-7.234901905E0,1.000489712E0,8.964892260E0
4.662931251E0,-5.338633537E0,-7.250566959E0,6.369190216E-1,9.026482987E0
4.665426022E0,-5.567108154E0,-7.088619232E0,2.185416222E-1,9.016039943E0
4.667921020E0,-5.700564384E0,-7.068508148E0,-8.474969864E-2,9.081157649E0
4.670415868E0,-5.945364952E0,-6.881075859E0,-4.290800095E-1,9.103882636E0
4.672910637E0,-6.050313473E0,-6.834549904E0,-6.249566078E-1,9.149204133E0
4.675405620E0,-6.228119850E0,-6.666373730E0,-8.580975533E-1,9.163315283E0
4.677900392E0,-6.270886421E0,-6.630709171E0,-9.904434681E-1,9.179940026E0
4.680395161E0,-6.391890526E0,-6.482613087E0,-1.235199928E0,9.187287728E0
4.682890236E0,-6.377608776E0,-6.419960499E0,-1.402756929E0,9.157374815E0
4.685385007E0,-6.493596077E0,-6.281117916E0,-1.703379154E0,9.193515804E0
4.687879863E0,-6.561108589E0,-6.303298950E0,-1.894714832E0,9.293528279E0
4.690374632E0,-6.722967625E0,-6.217493057E0,-2.158303022E0,9.408176526E0
4.692869630E0,-6.786490440E0,-6.211674690E0,-2.257495642E0,9.472995383E0
4.695364479E0,-6.917291641E0,-6.103899956E0,-2.415889025E0,9.536405932E0
4.697859248E0,-6.967026711E0,-6.104989052E0,-2.471418619E0,9.587401238E0
4.700354017E0,-7.046644211E0,-5.990245342E0,-2.570833683E0,9.599344755E0
4.702849015E0,-7.031799316E0,-5.961614609E0,-2.564729452E0,9.568954359E0
4.705343786E0,-7.124224663E0,-5.789964676E0,-2.661120415E0,9.558233616E0
4.707838861E0,-7.144910812E0,-5.738488197E0,-2.648129940E0,9.539003590E0
4.710333632E0,-7.106169701E0,-5.696474075E0,-2.617623806E0,9.476255542E0
4.712828474E0,-7.061468124E0,-5.653891563E0,-2.676015854E0,9.433550908E0
4.715323243E0,-6.973624229E0,-5.720113754E0,-2.644338846E0,9.399131034E0
4.717818241E0,-6.897023678E0,-5.730429649E0,-2.723670721E0,9.371506911E0
4.720313012E0,-6.783531189E0,-5.747910023E0,-2.792911053E0,9.319609282E0
4.722807885E0,-6.671490669E0,-5.795472145E0,-2.832708597E0,9.280114392E0
4.725302657E0,-6.586262226E0,-5.788915157E0,-2.947763920E0,9.250929734E0
4.727797655E0,-6.453756332E0,-5.840449333E0,-3.022920847E0,9.214112527E0
4.730292503E0,-6.339661121E0,-5.823800564E0,-3.163993835E0,9.171630887E0
4.732787501E0,-6.170374870E0,-5.847529411E0,-3.205374002E0,9.085237958E0
4.735282286E0,-5.985723495E0,-5.849874496E0,-3.312492609E0,9.001251284E0
4.737777130E0,-5.836738586E0,-5.854004383E0,-3.379313707E0,8.930657634E0
4.740271901E0,-5.669198036E0,-5.837261200E0,-3.468243599E0,8.845458629E0
4.742766899E0,-5.472173691E0,-5.852949142E0,-3.491684675E0,8.740340979E0
4.745261671E0,-5.240878105E0,-5.872622013E0,-3.522391081E0,8.623324855E0
4.747756515E0,-4.975484848E0,-5.841708183E0,-3.591344833E0,8.472234751E0
4.750251515E0,-4.684867382E0,-5.821027756E0,-3.711138964E0,8.342955048E0
4.752746286E0,-4.368817329E0,-5.766128063E0,-3.819139004E0,8.180502456E0
4.755241130E0,-3.997867107E0,-5.684078217E0,-3.991189003E0,8.013817832E0
4.757736130E0,-3.664469004E0,-5.637371063E0,-4.067133427E0,7.858107908E0
4.760230906E0,-3.277369976E0,-5.589457512E0,-4.232019901E0,7.739068528E0
4.762725676E0,-2.876378059E0,-5.513566017E0,-4.395151138E0,7.615137195E0
4.765220520E0,-2.502362013E0,-5.408139229E0,-4.597020626E0,7.526113486E0
4.767715520E0,-2.083419323E0,-5.291254520E0,-4.790715218E0,7.435654831E0
4.770210363E0,-1.683433771E0,-5.162389755E0,-4.965417862E0,7.357961116E0
4.772705132E0,-1.347247124E0,-4.986824989E0,-5.076107502E0,7.242262468E0
4.775200130E0,-1.007438421E0,-4.816930294E0,-5.183472633E0,7.147456762E0
4.777694901E0,-8.002738953E-1,-4.608655930E0,-5.243805408E0,7.026922722E0
4.780189627E0,-5.687084198E-1,-4.416971684E0,-5.350734711E0,6.961568075E0
4.782684471E0,-4.394886494E-1,-4.215039253E0,-5.433850288E0,6.891040207E0
4.785179471E0,-2.772340775E-1,-4.040617943E0,-5.537167072E0,6.860296734E0
4.787674242E0,-2.452819347E-1,-3.851179600E0,-5.652827740E0,6.844429048E0
4.790169086E0,-2.158226967E-1,-3.636865139E0,-5.765073776E0,6.819783217E0
4.792663852E0,-1.431720257E-1,-3.489718437E0,-5.901086330E0,6.857219034E0
4.795158927E0,-1.188521385E-1,-3.321591854E0,-6.055837631E0,6.907985791E0
4.797653699E0,6.300687790E-3,-3.198001862E0,-6.231290817E0,7.004016052E0
4.800148468E0,1.139173508E-1,-3.061684132E0,-6.402673721E0,7.097965741E0
4.802643437E0,1.562147141E-1,-2.880208015E0,-6.611315250E0,7.213147066E0
4.805138208E0,2.646486759E-1,-2.765759945E0,-6.719808578E0,7.271540024E0
4.807633052E0,3.126509190E-1,-2.559284687E0,-6.862524986E0,7.330889298E0
4.810128052E0,4.173488617E-1,-2.424329281E0,-6.974326134E0,7.395456548E0
4.812622824E0,4.469037056E-1,-2.233263016E0,-7.063825607E0,7.421914768E0
4.815117668E0,5.254449844E-1,-2.118924141E0,-7.121860981E0,7.448948636E0
4.817612439E0,5.102829933E-1,-1.973011971E0,-7.210913658E0,7.493359777E0
4.820107437E0,6.289372444E-1,-1.877837658E0,-7.270365715E0,7.535254074E0
4.822602285E0,4.168257713E-1,-1.660013199E0,-7.328343391E0,7.525556751E0
4.825097054E0,5.597758293E-1,-1.588013172E0,-7.454343319E0,7.642144276E0
4.827592061E0,7.208757401E-1,-1.528012753E0,-7.593243599E0,7.778935220E0
4.830086909E0,8.978757858E-1,-1.460962772E0,-7.766343117E0,7.953406726E0
4.832581679E0,1.048541546E0,-1.444386005E0,-7.819656372E0,8.020767799E0
4.835076677E0,1.185275555E0,-1.466761589E0,-7.804549217E0,8.029150402E0
4.837571453E0,1.202070713E0,-1.422087193E0,-7.738780022E0,7.959649628E0
4.840066297E0,1.251495838E0,-1.442370892E0,-7.524439812E0,7.762980749E0
4.842561068E0,1.160858631E0,-1.422629833E0,-7.311900139E0,7.538922472E0
4.845056066E0,1.030891418E0,-1.433875084E0,-7.032111168E0,7.250470492E0
4.847550915E0,1.036564827E0,-1.491933823E0,-6.660612106E0,6.903918221E0
4.850045894E0,9.192094803E-1,-1.444048405E0,-6.415789604E0,6.640224251E0
4.852540665E0,9.203195572E-1,-1.508023262E0,-6.090564251E0,6.341616130E0
4.855035434E0,8.471622467E-1,-1.468015194E0,-5.894404411E0,6.133250023E0
4.857530278E0,8.898200989E-1,-1.534270287E0,-5.578007698E0,5.853198698E0
4.860025278E0,9.995598793E-1,-1.655085564E0,-5.308173180E0,5.649347810E0
4.862520063E0,1.080953598E0,-1.658242702E0,-5.143147945E0,5.510916469E0
4.865014908E0,1.373538017E0,-1.798270226E0,-4.880097389E0,5.379194458E0
4.867509679E0,1.522207737E0,-1.787203312E0,-4.621843338E0,5.183883478E0
4.870004677E0,1.982107639E0,-1.912153244E0,-4.458793640E0,5.240793971E0
4.872499525E0,2.369593620E0,-1.936074734E0,-4.387262344E0,5.348965337E0
4.874994289E0,2.971555710E0,-2.031727791E0,-4.293721676E0,5.603044439E0
4.877489287E0,3.512464046E0,-2.029487133E0,-4.298461914E0,5.910414243E0
4.879984058E0,4.108301163E0,-1.984761238E0,-4.336883545E0,6.294916560E0
4.882478903E0,4.801841736E0,-2.065444469E0,-4.246365547E0,6.734639209E0
4.884973908E0,5.347020149E0,-2.014921665E0,-4.283262253E0,7.141209234E0
4.887468679E0,5.963008404E0,-2.077233791E0,-4.170124054E0,7.567186008E0
4.889963523E0,6.550152302E0,-2.133182526E0,-4.068113327E0,8.000281802E0
4.892458294E0,6.998274326E0,-2.042639256E0,-4.031735420E0,8.330852848E0
4.894953292E0,7.541978359E0,-2.097513199E0,-3.886914253E0,8.740085904E0
4.897448169E0,7.982105732E0,-2.012317657E0,-3.864806652E0,9.093963093E0
4.899942939E0,8.490835190E0,-2.097649574E0,-3.701712847E0,9.497215063E0
4.902437937E0,8.867360115E0,-2.054777145E0,-3.637859821E0,9.802357298E0
4.904932708E0,9.287617683E0,-2.167483807E0,-3.471330643E0,1.014928395E1
4.907427552E0,9.532808304E0,-2.111260414E0,-3.399291039E0,1.033861859E1
4.909922557E0,9.768650055E0,-2.067926884E0,-3.276348829E0,1.050891560E1
4.912417328E0,1.004248238E1,-2.164009571E0,-2.990194321E0,1.069932950E1
4.914912172E0,1.028642082E1,-2.241240978E0,-2.616150141E0,1.084794248E1
4.917407172E0,1.037032604E1,-2.210902929E0,-2.320892811E0,1.085441373E1
4.919901944E0,1.046247673E1,-2.319070101E0,-1.897094250E0,1.088303598E1
4.922396788E0,1.045564651E1,-2.318783760E0,-1.570622087E0,1.082423928E1
4.924891559E0,1.045879364E1,-2.426931858E0,-1.115043044E0,1.079442836E1
4.927386557E0,1.035648251E1,-2.424144983E0,-7.413461208E-1,1.066221379E1
4.929881328E0,1.033180809E1,-2.534347773E0,-2.859323025E-1,1.064194223E1
4.932376403E0,1.023197174E1,-2.500658989E0,9.899234772E-2,1.053358156E1
4.934871198E0,1.020635414E1,-2.597808361E0,5.612874031E-1,1.054672066E1
4.937366045E0,1.016445160E1,-2.619405985E0,9.418954849E-1,1.053871582E1
4.939860814E0,1.023004341E1,-2.746613026E0,1.441970587E0,1.069003978E1
4.942355583E0,1.024225521E1,-2.765188217E0,1.802236080E0,1.076095314E1
4.944850581E0,1.026255417E1,-2.831029654E0,2.181245089E0,1.086704086E1
4.947345419E0,1.031444073E1,-2.992269993E0,2.662243128E0,1.106475963E1
4.949840189E0,1.034064484E1,-3.052366734E0,3.030444860E0,1.119953010E1
4.952335187E0,1.039658451E1,-3.201709032E0,3.535335541E0,1.143846614E1
4.954829958E0,1.042695236E1,-3.241827726E0,3.939580917E0,1.160823330E1
4.957324802E0,1.047705460E1,-3.333401680E0,4.476337433E0,1.187088188E1
4.959819788E0,1.049006271E1,-3.320858955E0,4.933994770E0,1.205876546E1
4.962314559E0,1.050821877E1,-3.381673336E0,5.479684830E0,1.232417632E1
4.964809403E0,1.048862362E1,-3.377599478E0,5.944551945E0,1.252026763E1
4.967304175E0,1.044510746E1,-3.440327883E0,6.485236168E0,1.276692657E1
4.969799217E0,1.036976242E1,-3.458625555E0,6.892666340E0,1.292296068E1
4.972294065E0,1.029723644E1,-3.512434006E0,7.342257977E0,1.312551040E1
4.974788834E0,1.019669914E1,-3.562377930E0,7.791823864E0,1.331824797E1
4.977283832E0,1.007148933E1,-3.544585943E0,8.168821335E0,1.344353484E1
4.979778593E0,9.935026169E0,-3.543593168E0,8.565402985E0,1.358778591E1
4.982273437E0,9.828786850E0,-3.505055189E0,8.887149811E0,1.370663688E1
4.984768437E0,9.495434761E0,-3.142160177E0,9.063644409E0,1.349763319E1
4.987263209E0,9.428850174E0,-3.204868793E0,9.459621429E0,1.373531351E1
4.989758053E0,9.528305054E0,-3.417856455E0,9.763778687E0,1.406419973E1
4.992252853E0,9.533115387E0,-3.463044167E0,9.988281250E0,1.423512298E1
4.994747851E0,9.580837250E0,-3.569158077E0,1.023468971E1,1.446652015E1
4.997242699E0,9.655193329E0,-3.677584171E0,1.039014816E1,1.465273225E1
4.999737468E0,9.727191925E0,-3.814534187E0,1.059804821E1,1.488245812E1
5.002232457E0,9.753490448E0,-3.870508671E0,1.065340328E1,1.495347501E1
5.004727229E0,9.665321350E0,-3.809694052E0,1.058781624E1,1.483354503E1
5.007222073E0,9.517610550E0,-3.725604534E0,1.044668770E1,1.461500337E1
5.009717073E0,9.308292389E0,-3.658207178E0,1.026896095E1,1.433451590E1
5.012211844E0,9.049972534E0,-3.578364849E0,1.003633308E1,1.397979541E1
5.014706683E0,8.776638031E0,-3.529360771E0,9.815663338E0,1.363205815E1
5.017201454E0,8.551328659E0,-3.559445381E0,9.581361771E0,1.332656620E1
5.019696452E0,8.291874886E0,-3.580174923E0,9.315587997E0,1.297509234E1
5.022191301E0,8.096473694E0,-3.651070118E0,9.017240524E0,1.265676997E1
5.024686070E0,7.827919483E0,-3.682682514E0,8.759441376E0,1.231122606E1
5.027181068E0,7.587692738E0,-3.765393257E0,8.620523453E0,1.208572265E1
5.029675839E0,7.366095543E0,-3.841043949E0,8.513792038E0,1.189527793E1
5.032170683E0,7.094399452E0,-3.880420685E0,8.380681992E0,1.164577172E1
5.034665683E0,6.847737312E0,-3.907561302E0,8.319490433E0,1.146186995E1
5.037160455E0,6.677169800E0,-4.034959793E0,8.318280220E0,1.140435368E1
5.039655313E0,6.459218979E0,-4.102009773E0,8.286179543E0,1.127868633E1
5.042150084E0,6.217268944E0,-4.151959896E0,8.363279343E0,1.121773798E1
5.044645082E0,6.035552025E0,-4.319822311E0,8.586261749E0,1.134956580E1
5.047139930E0,5.875362873E0,-4.461386681E0,8.905638695E0,1.156435301E1
5.049634699E0,5.651818752E0,-4.504352093E0,9.290045738E0,1.177018236E1
5.052129688E0,5.496536732E0,-4.663666725E0,9.665824890E0,1.205777236E1
5.054624460E0,5.244886875E0,-4.725774765E0,1.003003597E1,1.226553737E1
5.057119304E0,5.060449600E0,-4.896386147E0,1.034883213E1,1.251723108E1
